RECORDING_SESSION_LABEL,TRIAL_INDEX,image,image_type,trial_num,CURRENT_FIX_DURATION,CURRENT_FIX_START,TRIAL_FIXATION_TOTAL,CURRENT_FIX_INDEX,CURRENT_FIX_X,CURRENT_FIX_Y,X,Y
p10,3,Th.png,Local,0,78,394,14,3,735.4,75.2,175.4,-164.8
p10,45,Ts.png,None,0,996,968,4,3,914.6,470,354.6,230
p10,45,Ts.png,None,0,70,2174,4,4,927,462.7,367,222.7
p10,19,Ts.png,None,0,2990,10,1,1,960.1,463.3,400.1,223.3
p10,40,Ts.png,None,0,2032,10,2,1,953.3,502.3,393.3,262.3
p10,40,Ts.png,None,0,106,2258,2,2,939.2,476.5,379.2,236.5
p10,46,Ts.png,None,0,1008,10,2,1,934.5,518,374.5,278
p10,46,Ts.png,None,0,1340,1228,2,2,930.2,503.3,370.2,263.3
p10,22,Ts.png,None,0,718,10,2,1,965,550.6,405,310.6
p10,22,Ts.png,None,0,1162,750,2,2,975.6,514.9,415.6,274.9
p10,8,Ts.png,None,0,40,1172,14,6,1402.2,401.4,842.2,161.4
p10,8,Ts.png,None,0,266,1480,14,7,1003,410.2,443,170.2
p10,8,Ts.png,None,0,88,1808,14,8,1016.1,406.5,456.1,166.5
p10,8,Ts.png,None,0,218,1922,14,9,955,544.8,395,304.8
p10,8,Ts.png,None,0,32,2206,14,10,1006.5,440.1,446.5,200.1
p10,8,Ts.png,None,0,234,2256,14,11,1001.6,446,441.6,206
p10,14,Tt.png,None,0,1362,10,3,1,958.1,489.1,398.1,249.1
p10,14,Tt.png,None,0,372,1390,3,2,957.8,457,397.8,217
p10,14,Tt.png,None,0,314,1778,3,3,964.9,483.4,404.9,243.4
p10,36,Tt.png,None,0,528,10,4,1,949.3,492.8,389.3,252.8
p10,36,Tt.png,None,0,920,556,4,2,944.1,495.2,384.1,255.2
p10,36,Tt.png,None,0,500,1498,4,3,952.1,432.3,392.1,192.3
p10,36,Tt.png,None,0,296,2014,4,4,953,479.9,393,239.9
p10,5,Tt.png,None,0,708,10,3,1,961.4,544.4,401.4,304.4
p10,17,Tt.png,None,0,46,10,8,1,1039.1,577.1,479.1,337.1
p10,17,Tt.png,None,0,190,88,8,2,964,563.3,404,323.3
p10,17,Tt.png,None,0,464,306,8,3,996.8,560.8,436.8,320.8
p10,17,Tt.png,None,0,72,816,8,4,1038.2,553.1,478.2,313.1
p10,17,Tt.png,None,0,504,918,8,5,977.2,545.1,417.2,305.1
p10,17,Tt.png,None,0,254,1450,8,6,1019.2,544.6,459.2,304.6
p10,17,Tt.png,None,0,460,1732,8,7,999.8,471.2,439.8,231.2
p10,17,Tt.png,None,0,336,2216,8,8,1000.7,519.1,440.7,279.1
p10,39,Tt.png,None,0,40,10,6,1,1026.3,536.1,466.3,296.1
p10,33,Ul.png,None,0,444,522,5,2,957.2,469.1,397.2,229.1
p10,33,Ul.png,None,0,660,982,5,3,930.6,453.9,370.6,213.9
p10,33,Ul.png,None,0,322,1668,5,4,1008.3,513.8,448.3,273.8
p10,33,Ul.png,None,0,246,2016,5,5,965.9,458,405.9,218
p10,35,Ul.png,None,0,894,10,4,1,911.3,558.3,351.3,318.3
p10,35,Ul.png,None,0,182,926,4,2,939,634,379,394
p10,35,Ul.png,None,0,240,1124,4,3,956.3,672.8,396.3,432.8
p10,35,Ul.png,None,0,112,1382,4,4,966.8,617.8,406.8,377.8
p10,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,212,972,13,5,1068.6,302.7,508.6,62.7
p10,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,152,1216,13,6,873.3,345.9,313.3,105.9
p10,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,240,1392,13,7,775.2,361.6,215.2,121.6
p10,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,148,1652,13,8,834.2,385.8,274.2,145.8
p10,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,224,1834,13,9,1038,395.1,478,155.1
p10,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,150,2092,13,10,800.7,443.4,240.7,203.4
p10,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,220,2266,13,11,718.4,439.2,158.4,199.2
p10,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,136,2514,13,12,880.5,457.6,320.5,217.6
p10,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,308,2684,13,13,1077,453.1,517,213.1
p10,304,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,564,10,1,1,940.2,644.3,380.2,404.3
p10,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,150,2828,10,10,1178.8,350.8,618.8,110.8
p10,201,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,262,10,7,1,1027.1,1223.9,467.1,983.9
p10,201,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,262,338,7,2,969,571.2,409,331.2
p10,201,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,196,660,7,3,929.5,1325.6,369.5,1085.6
p10,201,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,376,876,7,4,948.1,1244.9,388.1,1004.9
p10,201,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,102,1320,7,5,1006.5,641.8,446.5,401.8
p10,201,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,766,1452,7,6,986.4,557.1,426.4,317.1
p10,201,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,762,2238,7,7,960.5,559,400.5,319
p10,113,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,256,10,8,1,925.4,586.3,365.4,346.3
p10,24,Uo.png,Local,0,770,258,5,2,977.4,511.9,417.4,271.9
p10,24,Uo.png,Local,0,460,1048,5,3,910.9,528.3,350.9,288.3
p10,24,Uo.png,Local,0,302,1532,5,4,984.7,507.4,424.7,267.4
p10,24,Uo.png,Local,0,48,2074,5,5,940.7,424.5,380.7,184.5
p10,32,Uo.png,Local,0,1356,10,6,1,994.7,472,434.7,232
p10,32,Uo.png,Local,0,588,1386,6,2,1011,559.1,451,319.1
p10,32,Uo.png,Local,0,140,1994,6,3,1065.2,562.3,505.2,322.3
p10,32,Uo.png,Local,0,232,2154,6,4,1004.5,548.1,444.5,308.1
p10,32,Uo.png,Local,0,350,2404,6,5,949,546.1,389,306.1
p10,32,Uo.png,Local,0,186,2780,6,6,1020.8,549.9,460.8,309.9
p10,41,Uu.png,None,0,40,2644,4,4,948,522.3,388,282.3
p10,20,Uu.png,None,0,1266,10,2,1,956.9,500.8,396.9,260.8
p10,20,Uu.png,None,0,638,1304,2,2,990.3,512.3,430.3,272.3
p10,31,Uu.png,None,0,814,10,4,1,957.9,481.8,397.9,241.8
p10,31,Uu.png,None,0,520,842,4,2,913.3,502.3,353.3,262.3
p10,31,Uu.png,None,0,468,1666,4,3,897.5,494.8,337.5,254.8
p10,9,Uu.png,None,0,86,138,6,2,1058.5,569,498.5,329
p10,9,Uu.png,None,0,178,254,6,3,975.2,552.4,415.2,312.4
p10,9,Uu.png,None,0,1002,454,6,4,1004,561.5,444,321.5
p10,9,Uu.png,None,0,726,1478,6,5,982,572.7,422,332.7
p10,9,Uu.png,None,0,66,2220,6,6,956.5,543,396.5,303
p10,13,Uu.png,None,0,230,10,7,1,1035.5,550.1,475.5,310.1
p11,7,Hs.png,Global,0,1974,10,2,1,957.7,453,397.7,213
p11,7,Hs.png,Global,0,830,2170,2,2,973.6,449.5,413.6,209.5
p11,8,Hs.png,Global,0,2218,10,2,1,962.7,449.4,402.7,209.4
p11,8,Hs.png,Global,0,576,2424,2,2,973.2,470.1,413.2,230.1
p11,22,Hs.png,Global,0,908,10,2,1,941,509.6,381,269.6
p11,22,Hs.png,Global,0,926,1114,2,2,947.6,514.1,387.6,274.1
p11,52,Hs.png,Global,0,2264,10,1,1,973.2,469.6,413.2,229.6
p11,6,Ht.png,Global,0,218,10,2,1,882.2,486.2,322.2,246.2
p11,6,Ht.png,Global,0,1988,246,2,2,919,493.6,359,253.6
p11,28,Ht.png,Global,0,1776,10,1,1,952.3,491,392.3,251
p11,44,Ht.png,Global,0,1790,10,2,1,957.3,485.9,397.3,245.9
p11,44,Ht.png,Global,0,44,2042,2,2,908.6,477.7,348.6,237.7
p11,21,Ll.png,None,0,722,10,3,1,972.8,479.8,412.8,239.8
p11,21,Ll.png,None,0,338,754,3,2,935.3,511.1,375.3,271.1
p11,21,Ll.png,None,0,902,1310,3,3,932.3,495.1,372.3,255.1
p11,47,Ll.png,None,0,784,10,4,1,950.5,490.6,390.5,250.6
p11,47,Ll.png,None,0,212,816,4,2,924.5,526.5,364.5,286.5
p11,47,Ll.png,None,0,60,1150,4,3,907.1,545.7,347.1,305.7
p11,47,Ll.png,None,0,1070,1360,4,4,880,550,320,310
p11,54,Ll.png,None,0,726,10,3,1,964.7,467,404.7,227
p11,54,Ll.png,None,0,808,758,3,2,912.6,481.3,352.6,241.3
p11,54,Ll.png,None,0,184,1586,3,3,964.6,474.6,404.6,234.6
p11,3,Lo.png,Local,0,210,10,3,1,922.2,447.1,362.2,207.1
p11,3,Lo.png,Local,0,678,244,3,2,964.5,496.6,404.5,256.6
p11,3,Lo.png,Local,0,1896,1104,3,3,907.5,571.1,347.5,331.1
p11,5,Lo.png,Local,0,1766,10,2,1,919.8,478.1,359.8,238.1
p11,5,Lo.png,Local,0,1022,1798,2,2,864.3,531.6,304.3,291.6
p11,48,Lo.png,Local,0,718,10,3,1,946.3,512.5,386.3,272.5
p11,48,Lo.png,Local,0,628,750,3,2,896.7,566.3,336.7,326.3
p11,48,Lo.png,Local,0,98,1394,3,3,923.6,562.1,363.6,322.1
p11,16,Lu.png,None,0,508,10,5,1,959,487.1,399,247.1
p11,16,Lu.png,None,0,28,736,5,2,991.3,491.7,431.3,251.7
p11,16,Lu.png,None,0,460,980,5,3,930.7,525.9,370.7,285.9
p11,16,Lu.png,None,0,706,1456,5,4,909,525.7,349,285.7
p11,16,Lu.png,None,0,322,2180,5,5,937.2,496.1,377.2,256.1
p11,29,Lu.png,None,0,774,10,2,1,956.2,501.4,396.2,261.4
p11,29,Lu.png,None,0,1132,806,2,2,903.2,528.8,343.2,288.8
p11,39,Lu.png,None,0,754,10,3,1,962.4,501.5,402.4,261.5
p11,39,Lu.png,None,0,1084,788,3,2,902.4,564.8,342.4,324.8
p11,39,Lu.png,None,0,276,1892,3,3,929.2,541.8,369.2,301.8
p11,25,Ol.png,Global,0,928,10,4,1,961.6,480.3,401.6,240.3
p11,25,Ol.png,Global,0,342,962,4,2,899.4,493.7,339.4,253.7
p11,25,Ol.png,Global,0,294,1334,4,3,968,382,408,142
p11,25,Ol.png,Global,0,248,1656,4,4,981.1,468.2,421.1,228.2
p11,34,Ol.png,Global,0,888,10,3,1,938.5,481.1,378.5,241.1
p11,34,Ol.png,Global,0,776,916,3,2,880.7,494.9,320.7,254.9
p11,34,Ol.png,Global,0,252,1716,3,3,927,485.1,367,245.1
p11,37,Ol.png,Global,0,340,10,4,1,944.2,484.1,384.2,244.1
p11,37,Ol.png,Global,0,908,574,4,2,952.5,491.3,392.5,251.3
p11,37,Ol.png,Global,0,488,1502,4,3,911.9,496.1,351.9,256.1
p11,37,Ol.png,Global,0,260,2014,4,4,966.1,502.9,406.1,262.9
p11,17,Ou.png,Global,0,902,10,5,1,962.7,481.4,402.7,241.4
p11,17,Ou.png,Global,0,338,930,5,2,936.7,473,376.7,233
p11,17,Ou.png,Global,0,506,1294,5,3,998.2,474.6,438.2,234.6
p11,17,Ou.png,Global,0,284,1818,5,4,964.6,434.5,404.6,194.5
p11,17,Ou.png,Global,0,122,2120,5,5,973.5,462.4,413.5,222.4
p11,23,Ou.png,Global,0,960,10,2,1,961.7,485.9,401.7,245.9
p11,23,Ou.png,Global,0,1038,988,2,2,1000,496.1,440,256.1
p11,27,Ou.png,Global,0,826,10,3,1,952.5,491.8,392.5,251.8
p11,27,Ou.png,Global,0,76,860,3,2,894,500.5,334,260.5
p11,27,Ou.png,Global,0,682,1126,3,3,935.5,508.5,375.5,268.5
p11,12,Sh.png,Local,0,56,1588,3,3,1464.8,63.7,904.8,-176.3
p11,38,Sh.png,Local,0,70,10,5,1,915.1,556.2,355.1,316.2
p11,38,Sh.png,Local,0,42,504,5,2,1048.6,287.3,488.6,47.3
p11,38,Sh.png,Local,0,238,584,5,3,974.7,543.7,414.7,303.7
p11,38,Sh.png,Local,0,1044,1244,5,4,957,537.8,397,297.8
p11,37,Ss.png,None,0,684,1582,5,4,957.1,563.6,397.1,323.6
p11,37,Ss.png,None,0,712,2288,5,5,945,507.3,385,267.3
p11,15,Ss.png,None,0,330,10,3,1,958.9,503.3,398.9,263.3
p11,15,Ss.png,None,0,1054,572,3,2,961.9,489.9,401.9,249.9
p11,40,Ss.png,None,0,1658,10,1,1,1017.6,534.6,457.6,294.6
p11,41,Ss.png,None,0,246,10,5,1,993.1,530.6,433.1,290.6
p11,41,Ss.png,None,0,158,280,5,2,1021.4,539.3,461.4,299.3
p11,41,Ss.png,None,0,150,466,5,3,960.6,545.2,400.6,305.2
p11,41,Ss.png,None,0,1492,646,5,4,1008.4,554.7,448.4,314.7
p11,41,Ss.png,None,0,80,2272,5,5,999.5,573.5,439.5,333.5
p11,44,St.png,None,0,156,468,6,3,933.4,543.8,373.4,303.8
p11,44,St.png,None,0,1482,654,6,4,1001.3,548.5,441.3,308.5
p11,44,St.png,None,0,352,2152,6,5,981.8,537.1,421.8,297.1
p11,44,St.png,None,0,130,2624,6,6,1002.1,572.7,442.1,332.7
p11,19,Th.png,Local,0,18,10,9,1,164.3,104.3,-395.7,-135.7
p11,18,Th.png,Local,0,236,1990,3,3,987,481.6,427,241.6
p11,24,Th.png,Local,0,260,10,4,1,1005.4,486.6,445.4,246.6
p11,24,Th.png,Local,0,1202,286,4,2,956.5,491.7,396.5,251.7
p11,24,Th.png,Local,0,374,1518,4,3,933.1,403.3,373.1,163.3
p11,24,Th.png,Local,0,100,1920,4,4,974.5,480.4,414.5,240.4
p11,53,Th.png,Local,0,2288,10,1,1,970.4,475.8,410.4,235.8
p11,12,Th.png,Local,0,788,10,4,1,965.7,541.8,405.7,301.8
p11,3,Th.png,Local,0,46,554,14,4,759.3,235.4,199.3,-4.6
p11,3,Th.png,Local,0,22,634,14,5,742.2,88.9,182.2,-151.1
p11,3,Th.png,Local,0,134,696,14,6,741.2,87.4,181.2,-152.6
p11,3,Th.png,Local,0,52,862,14,7,764,214.5,204,-25.5
p11,3,Th.png,Local,0,26,946,14,8,734.8,73.2,174.8,-166.8
p11,3,Th.png,Local,0,32,1030,14,9,728,76.4,168,-163.6
p11,3,Th.png,Local,0,32,1126,14,10,723.8,86.7,163.8,-153.3
p11,3,Th.png,Local,0,38,1184,14,11,742.6,217.7,182.6,-22.3
p11,28,Ts.png,None,0,748,10,3,1,942.1,540.5,382.1,300.5
p11,28,Ts.png,None,0,872,782,3,2,962.8,472.6,402.8,232.6
p11,28,Ts.png,None,0,324,1674,3,3,944.2,542.5,384.2,302.5
p11,34,Ts.png,None,0,1892,10,1,1,947.3,517.8,387.3,277.8
p11,17,Ts.png,None,0,214,10,4,1,1022,507.1,462,267.1
p11,17,Ts.png,None,0,692,244,4,2,963.9,551,403.9,311
p11,17,Ts.png,None,0,1350,966,4,3,983.7,438.4,423.7,198.4
p11,8,Ts.png,None,0,24,2506,14,12,984.4,486,424.4,246
p11,8,Ts.png,None,0,374,2546,14,13,955.2,550.6,395.2,310.6
p11,8,Ts.png,None,0,62,2938,14,14,945.4,555.2,385.4,315.2
p11,13,Ts.png,None,0,218,384,12,1,950.2,487.6,390.2,247.6
p11,13,Ts.png,None,0,70,624,12,2,1026.3,371.8,466.3,131.8
p11,13,Ts.png,None,0,28,730,12,3,1000.2,398.7,440.2,158.7
p11,5,Tt.png,None,0,1042,742,3,2,964.7,454,404.7,214
p11,5,Tt.png,None,0,296,1806,3,3,959.6,540.9,399.6,300.9
p11,32,Tt.png,None,0,336,10,4,1,925.6,535,365.6,295
p11,32,Tt.png,None,0,708,364,4,2,951.4,534,391.4,294
p11,39,Tt.png,None,0,180,82,6,2,949.1,535.6,389.1,295.6
p11,39,Tt.png,None,0,734,290,6,3,994.2,539.6,434.2,299.6
p11,39,Tt.png,None,0,684,1052,6,4,1005.8,453.7,445.8,213.7
p11,39,Tt.png,None,0,138,1764,6,5,978.3,517.8,418.3,277.8
p11,39,Tt.png,None,0,58,2052,6,6,973.7,544.8,413.7,304.8
p11,49,Tt.png,None,0,202,10,6,1,948.6,570.3,388.6,330.3
p11,49,Tt.png,None,0,740,238,6,2,971.2,574.5,411.2,334.5
p11,40,Ul.png,None,0,80,16,5,1,1022.1,332.7,462.1,92.7
p11,40,Ul.png,None,0,90,152,5,2,1006.4,420.3,446.4,180.3
p11,40,Ul.png,None,0,1078,314,5,3,955.8,572.9,395.8,332.9
p11,40,Ul.png,None,0,416,1414,5,4,949.4,654.8,389.4,414.8
p11,40,Ul.png,None,0,150,1964,5,5,1689.1,142.9,1129.1,-97.1
p11,47,Ul.png,None,0,512,10,4,1,967.4,565.3,407.4,325.3
p11,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,260,10,14,1,953.9,463.3,393.9,223.3
p11,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,140,306,14,2,794.3,494,234.3,254
p11,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,148,528,14,3,818.6,234.1,258.6,-5.9
p11,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,172,704,14,4,750.4,226.5,190.4,-13.5
p11,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,216,924,14,5,1077.2,209.6,517.2,-30.4
p11,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,76,1170,14,6,1170,202.4,610,-37.6
p11,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,224,1294,14,7,817,268.5,257,28.5
p11,1,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,172,1544,14,8,874.6,268.1,314.6,28.1
p11,113,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,786,286,8,2,983.8,591.3,423.8,351.3
p11,113,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,192,1140,8,3,877.3,1469.4,317.3,1229.4
p11,113,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,124,1360,8,4,912.4,1591.8,352.4,1351.8
p11,113,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,932,1550,8,5,937,531.7,377,291.7
p11,113,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,142,2546,8,6,212.6,1305.5,-347.4,1065.5
p11,113,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,190,2760,8,7,958.6,651,398.6,411
p11,113,UNDEFINEDnull,UNDEFINEDnull,UNDEFINEDnull,18,2982,8,8,987.3,515.7,427.3,275.7
p11,13,Uo.png,Local,0,56,10,5,1,979.1,537.4,419.1,297.4
p11,13,Uo.png,Local,0,1056,82,5,2,965.5,524.8,405.5,284.8
p11,13,Uo.png,Local,0,398,1164,5,3,947.3,655.1,387.3,415.1
p11,13,Uo.png,Local,0,26,2030,5,4,1722.7,215.3,1162.7,-24.7
p11,13,Uo.png,Local,0,48,2340,5,5,968.9,506.9,408.9,266.9
p11,41,Uo.png,Local,0,382,10,9,1,922,553.9,362,313.9
p11,41,Uo.png,Local,0,26,694,9,2,993,435.4,433,195.4
p11,41,Uo.png,Local,0,198,738,9,3,984.9,459.3,424.9,219.3
p11,31,Uu.png,None,0,216,2150,4,4,935,502.3,375,262.3
p11,51,Uu.png,None,0,858,10,3,1,957.3,492.7,397.3,252.7
p11,51,Uu.png,None,0,224,888,3,2,905,506.9,345,266.9
p11,51,Uu.png,None,0,1674,1326,3,3,922.8,472.9,362.8,232.9
p11,13,Uu.png,None,0,330,264,7,2,992.9,547.4,432.9,307.4
p11,13,Uu.png,None,0,250,622,7,3,947.4,531.2,387.4,291.2
p11,13,Uu.png,None,0,618,902,7,4,1001.7,542.2,441.7,302.2
p11,13,Uu.png,None,0,298,1546,7,5,951.5,538.7,391.5,298.7
p11,13,Uu.png,None,0,574,1872,7,6,995,554.4,435,314.4
p11,13,Uu.png,None,0,110,2472,7,7,939.1,550.7,379.1,310.7
p11,47,Uu.png,None,0,56,10,6,1,949.9,547.3,389.9,307.3
p12,18,Hs.png,Global,0,242,10,2,1,927.6,563.6,367.6,323.6
p12,18,Hs.png,Global,0,1710,274,2,2,933.2,548.5,373.2,308.5
p12,19,Hs.png,Global,0,1800,10,1,1,945.7,547.4,385.7,307.4
p12,27,Hs.png,Global,0,296,10,3,1,944,553.5,384,313.5
p12,27,Hs.png,Global,0,190,324,3,2,980.9,550.7,420.9,310.7
p12,27,Hs.png,Global,0,1542,530,3,3,942.8,533.6,382.8,293.6
p12,10,Ht.png,Global,0,350,10,2,1,932.9,552.4,372.9,312.4
p12,10,Ht.png,Global,0,2620,380,2,2,929.5,537.3,369.5,297.3
p12,11,Ht.png,Global,0,2030,10,1,1,955.8,543.5,395.8,303.5
p12,40,Ht.png,Global,0,1760,10,1,1,957.2,534,397.2,294
p12,2,Ll.png,None,0,820,10,3,1,977.3,530.1,417.3,290.1
p12,2,Ll.png,None,0,1624,850,3,2,926.5,571.1,366.5,331.1
p12,2,Ll.png,None,0,336,2496,3,3,974.6,558.1,414.6,318.1
p12,14,Ll.png,None,0,278,10,5,1,947,532.8,387,292.8
p12,14,Ll.png,None,0,210,304,5,2,970.3,535.6,410.3,295.6
p12,14,Ll.png,None,0,238,530,5,3,926.3,512.8,366.3,272.8
p12,14,Ll.png,None,0,724,784,5,4,953,495.2,393,255.2
p12,14,Ll.png,None,0,324,1524,5,5,915,507.8,355,267.8
p12,48,Ll.png,None,0,262,10,4,1,912.6,538.1,352.6,298.1
p12,48,Ll.png,None,0,1430,292,4,2,916.9,522.7,356.9,282.7
p12,48,Ll.png,None,0,250,1742,4,3,926.3,585.6,366.3,345.6
p12,48,Ll.png,None,0,284,2010,4,4,933.8,535.8,373.8,295.8
p12,17,Lo.png,Local,0,2176,10,1,1,927,551.1,367,311.1
p12,25,Lo.png,Local,0,712,10,2,1,965.7,545.2,405.7,305.2
p12,25,Lo.png,Local,0,1216,740,2,2,924,539.5,364,299.5
p12,41,Lo.png,Local,0,238,10,3,1,922.1,534.9,362.1,294.9
p12,41,Lo.png,Local,0,182,268,3,2,969.7,526,409.7,286
p12,41,Lo.png,Local,0,1804,466,3,3,922.9,530.2,362.9,290.2
p12,7,Lu.png,None,0,244,10,5,1,946.1,497.5,386.1,257.5
p12,7,Lu.png,None,0,234,272,5,2,961.3,530.9,401.3,290.9
p12,7,Lu.png,None,0,232,524,5,3,929.3,500.9,369.3,260.9
p12,7,Lu.png,None,0,682,772,5,4,954.2,484.9,394.2,244.9
p12,7,Lu.png,None,0,1526,1474,5,5,919.8,512.4,359.8,272.4
p12,16,Lu.png,None,0,748,10,3,1,965.3,541.1,405.3,301.1
p12,16,Lu.png,None,0,1414,776,3,2,912.6,540.1,352.6,300.1
p12,16,Lu.png,None,0,74,2206,3,3,957.3,538.7,397.3,298.7
p12,49,Lu.png,None,0,756,10,3,1,941.6,527.2,381.6,287.2
p12,49,Lu.png,None,0,1072,782,3,2,894.3,537.8,334.3,297.8
p12,49,Lu.png,None,0,138,1874,3,3,949.2,549.7,389.2,309.7
p12,9,Ol.png,Global,0,260,10,5,1,920.1,519,360.1,279
p12,9,Ol.png,Global,0,250,290,5,2,963.4,526,403.4,286
p12,9,Ol.png,Global,0,1168,556,5,3,933,512.7,373,272.7
p12,9,Ol.png,Global,0,380,1742,5,4,951.1,484.4,391.1,244.4
p12,9,Ol.png,Global,0,248,2138,5,5,944.7,526,384.7,286
p12,15,Ol.png,Global,0,120,10,5,1,919.4,540,359.4,300
p12,15,Ol.png,Global,0,1524,148,5,2,952,533.8,392,293.8
p12,15,Ol.png,Global,0,236,1688,5,3,963.4,530.3,403.4,290.3
p12,15,Ol.png,Global,0,192,1942,5,4,918.4,557.7,358.4,317.7
p12,15,Ol.png,Global,0,106,2156,5,5,971.3,567.9,411.3,327.9
p12,42,Ol.png,Global,0,1676,10,2,1,929.1,532.8,369.1,292.8
p12,42,Ol.png,Global,0,248,1702,2,2,951.9,544.4,391.9,304.4
p12,20,Ou.png,Global,0,1822,10,2,1,933.5,534.3,373.5,294.3
p12,20,Ou.png,Global,0,104,1850,2,2,973.2,543.6,413.2,303.6
p12,23,Ou.png,Global,0,1898,10,1,1,970,537.6,410,297.6
p12,29,Ou.png,Global,0,1824,10,1,1,925.7,531.9,365.7,291.9
p12,32,Sh.png,Local,0,58,10,8,1,989.3,613,429.3,373
p12,32,Sh.png,Local,0,450,86,8,2,1014.1,612.7,454.1,372.7
p12,32,Sh.png,Local,0,80,812,8,3,944.1,605.8,384.1,365.8
p12,32,Sh.png,Local,0,856,912,8,4,981.9,601.7,421.9,361.7
p12,32,Sh.png,Local,0,682,1790,8,5,969.5,524.3,409.5,284.3
p12,38,Sh.png,Local,0,552,2304,5,5,983.2,623,423.2,383
p12,45,Sh.png,Local,0,236,10,6,1,845.1,520.7,285.1,280.7
p12,45,Sh.png,Local,0,202,276,6,2,944.7,541.8,384.7,301.8
p12,45,Sh.png,Local,0,196,794,6,3,982.9,537.6,422.9,297.6
p12,45,Sh.png,Local,0,1482,1006,6,4,973.1,564.3,413.1,324.3
p12,45,Sh.png,Local,0,156,2508,6,5,982.2,635.9,422.2,395.9
p12,45,Sh.png,Local,0,288,2692,6,6,1016.9,526.9,456.9,286.9
p12,7,Sh.png,Local,0,30,128,3,1,195,466.3,-365,226.3
p12,7,Sh.png,Local,0,30,260,3,2,189,453.3,-371,213.3
p12,15,Ss.png,None,0,1024,1868,3,3,973.5,520.6,413.5,280.6
p12,26,Ss.png,None,0,2014,10,1,1,949.9,507.2,389.9,267.2
p12,41,Ss.png,None,0,1880,10,1,1,953.8,495.9,393.8,255.9
p12,6,Ss.png,None,0,252,10,4,1,958.1,483.7,398.1,243.7
p12,6,Ss.png,None,0,258,280,4,2,962.5,528.4,402.5,288.4
p12,6,Ss.png,None,0,1330,560,4,3,958.5,481.1,398.5,241.1
p12,6,Ss.png,None,0,1088,1912,4,4,959.8,496.9,399.8,256.9
p12,13,Ss.png,None,0,266,10,3,1,943.6,544.7,383.6,304.7
p12,13,Ss.png,None,0,1368,294,3,2,966.2,496.3,406.2,256.3
p12,13,Ss.png,None,0,630,1680,3,3,953.2,537.4,393.2,297.4
p12,54,St.png,None,0,18,10,4,1,199.4,479.8,-360.6,239.8
p12,54,St.png,None,0,524,784,4,2,984.4,618.9,424.4,378.9
p12,54,St.png,None,0,1028,1596,4,3,999.2,600.5,439.2,360.5
p12,54,St.png,None,0,350,2650,4,4,1005.1,489.7,445.1,249.7
p12,75,St.png,None,0,370,16,6,1,884,1125.6,324,885.6
p12,75,St.png,None,0,418,598,6,2,1022.6,620.8,462.6,380.8
p12,75,St.png,None,0,160,1032,6,3,1031.7,580.6,471.7,340.6
p12,75,St.png,None,0,214,2152,6,4,992.3,609.1,432.3,369.1
p12,75,St.png,None,0,180,2384,6,5,1012.4,579.4,452.4,339.4
p12,19,Th.png,Local,0,244,132,9,2,986,587.5,426,347.5
p12,19,Th.png,Local,0,226,440,9,3,726.9,1122.6,166.9,882.6
p12,19,Th.png,Local,0,374,736,9,4,1004.8,544.3,444.8,304.3
p12,19,Th.png,Local,0,426,1238,9,5,990.9,547.2,430.9,307.2
