RECORDING_SESSION_LABEL,TRIAL_INDEX,image_num,image_type,trial_num,CURRENT_FIX_DURATION,CURRENT_FIX_START,TRIAL_FIXATION_TOTAL,CURRENT_FIX_INDEX,CURRENT_FIX_X,CURRENT_FIX_Y
P1,17,Hs.png,Global,0,438,10,9,1,987.3,531.1
P1,17,Hs.png,Global,0,26,704,9,2,923.6,1094.9
P1,17,Hs.png,Global,0,920,834,9,3,922.4,485.8
P1,17,Hs.png,Global,0,140,1784,9,4,867.5,304.9
P1,17,Hs.png,Global,0,146,1984,9,5,956.1,1151
P1,17,Hs.png,Global,0,152,2146,9,6,941.5,1150.2
P1,17,Hs.png,Global,0,58,2318,9,7,890.1,1158
P1,17,Hs.png,Global,0,468,2392,9,8,876.1,1154.8
P1,17,Hs.png,Global,0,112,2888,9,9,784.7,1146.3
P1,43,Hs.png,Global,0,12,16,12,1,112.3,121.8
P1,43,Hs.png,Global,0,150,134,12,2,983.3,553.4
P1,43,Hs.png,Global,0,24,302,12,3,1024.3,590.1
P1,43,Hs.png,Global,0,28,478,12,4,967.2,1097.6
P1,43,Hs.png,Global,0,118,650,12,5,1027,561.7
P1,43,Hs.png,Global,0,266,824,12,6,1315.5,1029.4
P1,43,Hs.png,Global,0,136,1116,12,7,1410.7,994.3
P1,43,Hs.png,Global,0,326,1276,12,8,1466.9,974.7
P1,43,Hs.png,Global,0,122,1658,12,9,1078.1,676.5
P1,43,Hs.png,Global,0,656,1802,12,10,1019.2,630.8
P1,43,Hs.png,Global,0,156,2716,12,11,1009.5,624.7
P1,43,Hs.png,Global,0,70,2930,12,12,1469.6,963.9
P1,44,Hs.png,Global,0,244,10,11,1,793.8,602.2
P1,44,Hs.png,Global,0,466,288,11,2,996.3,607.6
P1,44,Hs.png,Global,0,84,890,11,3,775.3,329.1
P1,44,Hs.png,Global,0,40,1244,11,4,920,555
P1,44,Hs.png,Global,0,356,1310,11,5,1005.3,613.5
P1,44,Hs.png,Global,0,110,1866,11,6,999.3,471.3
P1,44,Hs.png,Global,0,256,2010,11,7,1021.7,614
P1,44,Hs.png,Global,0,98,2354,11,8,1743.4,75.7
P1,44,Hs.png,Global,0,118,2496,11,9,1693,-233.4
P1,44,Hs.png,Global,0,28,2878,11,10,734.1,379
P1,44,Hs.png,Global,0,50,2950,11,11,1009,625
P1,45,Hs.png,Global,0,564,10,7,1,1017,618.5
P1,45,Hs.png,Global,0,132,598,7,2,958.1,613.9
P1,45,Hs.png,Global,0,210,750,7,3,1000.3,625.2
P1,45,Hs.png,Global,0,22,1110,7,4,897.8,1083
P1,45,Hs.png,Global,0,1496,1200,7,5,1000.7,637.5
P1,45,Hs.png,Global,0,132,2788,7,6,1728.8,-27.2
P1,45,Hs.png,Global,0,8,2992,7,7,1011.5,578.7
P1,46,Hs.png,Global,0,92,10,5,1,1059.4,621
P1,46,Hs.png,Global,0,140,140,5,2,854,618.9
P1,46,Hs.png,Global,0,932,314,5,3,1004.4,619.3
P1,46,Hs.png,Global,0,854,1380,5,4,1003.2,618.8
P1,46,Hs.png,Global,0,534,2370,5,5,995.1,626.7
P1,47,Hs.png,Global,0,92,136,4,1,963.2,487.7
P1,47,Hs.png,Global,0,610,262,4,2,993.2,603.7
P1,47,Hs.png,Global,0,84,1438,4,3,979.3,497.1
P1,47,Hs.png,Global,0,1450,1550,4,4,976.2,602.2
P1,59,Hs.png,Global,0,90,10,10,1,1008.7,638.7
P1,59,Hs.png,Global,0,166,120,10,2,1067.4,658.5
P1,59,Hs.png,Global,0,222,302,10,3,1030.3,659.6
P1,59,Hs.png,Global,0,426,844,10,4,997.5,608.1
P1,59,Hs.png,Global,0,112,1568,10,5,964.4,554.8
P1,59,Hs.png,Global,0,496,1700,10,6,998.1,606.6
P1,59,Hs.png,Global,0,68,2396,10,7,1688.1,52.7
P1,59,Hs.png,Global,0,184,2524,10,8,1065.6,560.1
P1,59,Hs.png,Global,0,168,2758,10,9,1343.5,994.6
P1,59,Hs.png,Global,0,24,2976,10,10,918.1,1093.9
P1,60,Hs.png,Global,0,134,114,3,1,866.6,544.4
P1,60,Hs.png,Global,0,438,286,3,2,992.9,644.3
P1,60,Hs.png,Global,0,1900,1100,3,3,974.1,587.3
P1,13,Ht.png,Global,0,18,10,3,1,-40,-268.8
P1,13,Ht.png,Global,0,86,134,3,2,925.1,454.1
P1,13,Ht.png,Global,0,252,246,3,3,854,423.8
P1,14,Ht.png,Global,0,252,1638,3,1,926,1153.6
P1,14,Ht.png,Global,0,88,1960,3,2,1035.6,481.8
P1,14,Ht.png,Global,0,378,2082,3,3,1035.8,338.5
P1,15,Ht.png,Global,0,162,10,7,1,968.8,522.6
P1,15,Ht.png,Global,0,284,200,7,2,1013.7,584.5
P1,15,Ht.png,Global,0,176,546,7,3,840.1,1132.2
P1,15,Ht.png,Global,0,1082,788,7,4,1013.7,578.7
P1,15,Ht.png,Global,0,174,1894,7,5,993,647.9
P1,15,Ht.png,Global,0,606,2128,7,6,859.9,1124
P1,15,Ht.png,Global,0,236,2764,7,7,732.3,1119.8
P1,26,Ht.png,Global,0,18,10,3,1,238.4,380.3
P1,26,Ht.png,Global,0,2428,132,3,2,1011.3,643.6
P1,26,Ht.png,Global,0,424,2576,3,3,1009,611.5
P1,27,Ht.png,Global,0,218,10,4,1,715,602.6
P1,27,Ht.png,Global,0,328,274,4,2,1025.6,628.2
P1,27,Ht.png,Global,0,1820,736,4,3,1013.8,617.2
P1,27,Ht.png,Global,0,422,2578,4,4,983.5,616.8
P1,63,Ht.png,Global,0,436,334,3,1,1013.2,602.3
P1,63,Ht.png,Global,0,1042,1100,3,2,1021.3,592
P1,63,Ht.png,Global,0,248,2448,3,3,1046.9,515.9
P1,64,Ht.png,Global,0,222,10,6,1,1227.9,567.1
P1,64,Ht.png,Global,0,108,270,6,2,1036.8,589.6
P1,64,Ht.png,Global,0,1234,402,6,3,961.7,583.8
P1,64,Ht.png,Global,0,418,1692,6,4,746.4,1139
P1,64,Ht.png,Global,0,226,2318,6,5,982.4,551.6
P1,64,Ht.png,Global,0,202,2566,6,6,1038.5,581.5
P1,33,Ll.png,None,0,198,10,8,1,953.1,624.9
P1,33,Ll.png,None,0,240,230,8,2,1021.3,651.3
P1,33,Ll.png,None,0,1010,718,8,3,1008.4,591.6
P1,33,Ll.png,None,0,156,1744,8,4,958.9,568.5
P1,33,Ll.png,None,0,270,1930,8,5,975.4,699.8
P1,33,Ll.png,None,0,242,2252,8,6,877.8,1105.1
P1,33,Ll.png,None,0,142,2544,8,7,1012.5,660
P1,33,Ll.png,None,0,280,2720,8,8,954.8,513.8
P1,36,Ll.png,None,0,894,10,5,1,1016.4,613.9
P1,36,Ll.png,None,0,22,1062,5,2,936.5,1088.1
P1,36,Ll.png,None,0,1262,1142,5,3,1014,619.4
P1,36,Ll.png,None,0,178,2618,5,4,1003.3,579.7
P1,36,Ll.png,None,0,184,2816,5,5,1008.5,582.3
P1,37,Ll.png,None,0,212,10,7,1,878.6,648.9
P1,37,Ll.png,None,0,676,252,7,2,1004.8,623
P1,37,Ll.png,None,0,670,1146,7,3,1016,594.9
P1,37,Ll.png,None,0,448,1834,7,4,1010.1,604.8
P1,37,Ll.png,None,0,112,2362,7,5,1702.5,178.5
P1,37,Ll.png,None,0,160,2534,7,6,1050.7,578.2
P1,37,Ll.png,None,0,270,2718,7,7,1005.8,610.3
P1,38,Ll.png,None,0,174,10,6,1,944.3,504.7
P1,38,Ll.png,None,0,456,214,6,2,993.8,623.1
P1,38,Ll.png,None,0,390,930,6,3,998.8,639.5
P1,38,Ll.png,None,0,668,1572,6,4,1010.9,605.5
P1,38,Ll.png,None,0,212,2444,6,5,1041.6,618.4
P1,38,Ll.png,None,0,134,2866,6,6,1007.4,563.9
P1,39,Ll.png,None,0,230,10,4,1,1296.5,622.8
P1,39,Ll.png,None,0,354,284,4,2,1008.5,650.4
P1,39,Ll.png,None,0,2030,782,4,3,1010.8,622.4
P1,39,Ll.png,None,0,90,2910,4,4,990.8,600.2
P1,40,Ll.png,None,0,216,14,6,1,942.9,550.4
P1,40,Ll.png,None,0,478,254,6,2,995.4,551.9
P1,40,Ll.png,None,0,472,990,6,3,1002.1,579.6
P1,40,Ll.png,None,0,846,1776,6,4,978.2,577.2
P1,40,Ll.png,None,0,168,2650,6,5,933.2,689.7
P1,40,Ll.png,None,0,160,2840,6,6,981.1,720.1
P1,65,Ll.png,None,0,156,458,9,1,971.5,455.5
P1,65,Ll.png,None,0,84,630,9,2,986.9,489.5
P1,65,Ll.png,None,0,48,1216,9,3,1019.4,496.1
P1,65,Ll.png,None,0,78,1610,9,4,912.2,435
P1,65,Ll.png,None,0,642,1704,9,5,933.9,487.6
P1,65,Ll.png,None,0,168,2362,9,6,959.9,489.4
P1,65,Ll.png,None,0,222,2554,9,7,926,442.5
P1,65,Ll.png,None,0,126,2802,9,8,935.3,527.6
P1,65,Ll.png,None,0,12,2988,9,9,1055,1124.2
P1,22,Lo.png,Local,0,18,10,6,1,-122.8,-346.8
P1,22,Lo.png,Local,0,128,134,6,2,887.7,411.2
P1,22,Lo.png,Local,0,1238,280,6,3,886.7,431.3
P1,22,Lo.png,Local,0,734,1680,6,4,853.1,380.6
P1,22,Lo.png,Local,0,96,2650,6,5,830,333.3
P1,22,Lo.png,Local,0,236,2764,6,6,829.4,330.2
P1,24,Lo.png,Local,0,142,66,5,1,1112.1,715.4
P1,24,Lo.png,Local,0,456,242,5,2,1009.4,608.8
P1,24,Lo.png,Local,0,256,906,5,3,1061.1,474.8
P1,24,Lo.png,Local,0,1030,1194,5,4,1019.6,593
P1,24,Lo.png,Local,0,510,2480,5,5,1001.9,627.6
P1,25,Lo.png,Local,0,316,10,8,1,1034.3,623.7
P1,25,Lo.png,Local,0,188,392,8,2,654.1,1068.3
P1,25,Lo.png,Local,0,78,882,8,3,1015.6,532.7
P1,25,Lo.png,Local,0,714,980,8,4,983.7,603.2
P1,25,Lo.png,Local,0,154,1716,8,5,942.2,571.3
P1,25,Lo.png,Local,0,270,1900,8,6,961.3,723.8
P1,25,Lo.png,Local,0,558,2212,8,7,784.9,1084.6
P1,25,Lo.png,Local,0,174,2826,8,8,917,704.6
P1,35,Lo.png,Local,0,290,82,8,1,1048.6,646.5
P1,35,Lo.png,Local,0,174,422,8,2,874.5,1081
P1,35,Lo.png,Local,0,126,650,8,3,997.8,741.6
P1,35,Lo.png,Local,0,508,988,8,4,1012.8,595.8
P1,35,Lo.png,Local,0,454,1754,8,5,1010.7,611.8
P1,35,Lo.png,Local,0,224,2224,8,6,977.6,626.2
P1,35,Lo.png,Local,0,210,2468,8,7,1024.3,641.8
P1,35,Lo.png,Local,0,48,2952,8,8,1066.4,529.9
P1,61,Lo.png,Local,0,132,264,8,1,1054.5,489.2
P1,61,Lo.png,Local,0,44,416,8,2,1019.3,529
P1,61,Lo.png,Local,0,298,796,8,3,1023.5,539.9
P1,61,Lo.png,Local,0,656,1446,8,4,998.4,524.2
P1,61,Lo.png,Local,0,90,2152,8,5,953.9,988.5
P1,61,Lo.png,Local,0,158,2348,8,6,969.9,581.2
P1,61,Lo.png,Local,0,170,2528,8,7,927.9,534.4
P1,61,Lo.png,Local,0,284,2716,8,8,917.9,523.6
P1,28,Lu.png,None,0,204,10,4,1,1106.6,618.8
P1,28,Lu.png,None,0,2362,236,4,2,1010.4,614.9
P1,28,Lu.png,None,0,34,2656,4,3,907.1,1096.9
P1,28,Lu.png,None,0,228,2772,4,4,993.5,603.3
P1,51,Lu.png,None,0,356,10,9,1,989.2,606.9
P1,51,Lu.png,None,0,52,382,9,2,1019.9,591.1
P1,51,Lu.png,None,0,340,790,9,3,1025.9,583.5
P1,51,Lu.png,None,0,68,1292,9,4,939.6,1064.4
P1,51,Lu.png,None,0,300,1410,9,5,1020.9,506.3
P1,51,Lu.png,None,0,58,1926,9,6,904.9,1110.6
P1,51,Lu.png,None,0,118,2046,9,7,1022.1,577.1
P1,51,Lu.png,None,0,216,2482,9,8,1013.9,504
P1,51,Lu.png,None,0,144,2716,9,9,1017.2,575.7
P1,52,Lu.png,None,0,202,10,7,1,1268.4,601.7
P1,52,Lu.png,None,0,138,252,7,2,1020.7,601.2
P1,52,Lu.png,None,0,88,408,7,3,979.1,599.2
P1,52,Lu.png,None,0,154,626,7,4,1004,606.1
P1,52,Lu.png,None,0,26,1016,7,5,899.2,1098.5
P1,52,Lu.png,None,0,54,1102,7,6,970.2,536.3
P1,52,Lu.png,None,0,1822,1178,7,7,957.5,583.9
P1,80,Lu.png,None,0,88,10,9,1,1107.6,597.2
P1,80,Lu.png,None,0,174,120,9,2,1050.5,622.4
P1,80,Lu.png,None,0,102,348,9,3,1384.5,931.6
P1,80,Lu.png,None,0,292,470,9,4,1401,993.3
P1,80,Lu.png,None,0,282,996,9,5,1020.7,582.5
P1,80,Lu.png,None,0,288,1506,9,6,1030,563.1
P1,80,Lu.png,None,0,584,1812,9,7,1017.9,594.6
P1,80,Lu.png,None,0,120,2684,9,8,1020.4,549
P1,80,Lu.png,None,0,174,2826,9,9,1042.2,575.2
P1,81,Lu.png,None,0,212,10,7,1,737.7,539.6
P1,81,Lu.png,None,0,174,266,7,2,1037.5,532.8
P1,81,Lu.png,None,0,78,714,7,3,1012.6,495
P1,81,Lu.png,None,0,528,816,7,4,1028.9,556.1
P1,81,Lu.png,None,0,138,1640,7,5,990.1,525.7
P1,81,Lu.png,None,0,736,1796,7,6,1015.8,542.3
P1,81,Lu.png,None,0,448,2552,7,7,964.1,561.7
P1,18,Ol.png,Global,0,240,10,6,1,1098,573.5
P1,18,Ol.png,Global,0,400,276,6,2,1026.6,553.4
P1,18,Ol.png,Global,0,42,836,6,3,1035.1,1052.3
P1,18,Ol.png,Global,0,938,908,6,4,1032,587.7
P1,18,Ol.png,Global,0,786,2038,6,5,1015.6,565.5
P1,18,Ol.png,Global,0,156,2844,6,6,969.2,447.6
P1,62,Ol.png,Global,0,216,10,11,1,1085.6,676.3
P1,62,Ol.png,Global,0,558,244,11,2,1022.3,623.7
P1,62,Ol.png,Global,0,192,938,11,3,999.6,731.1
P1,62,Ol.png,Global,0,40,1362,11,4,1655.3,-301.4
P1,62,Ol.png,Global,0,152,1442,11,5,1668.9,-485.1
P1,62,Ol.png,Global,0,46,1620,11,6,1538.5,-501.5
P1,62,Ol.png,Global,0,36,1754,11,7,521.9,-376.8
P1,62,Ol.png,Global,0,126,1854,11,8,-64.1,-736.2
P1,62,Ol.png,Global,0,148,2048,11,9,1054.3,502.6
P1,62,Ol.png,Global,0,196,2222,11,10,1021.5,579.8
P1,62,Ol.png,Global,0,282,2718,11,11,1025.2,556.1
P1,74,Ol.png,Global,0,328,10,8,1,1029,581.6
P1,74,Ol.png,Global,0,238,356,8,2,998.9,554.2
P1,74,Ol.png,Global,0,116,810,8,3,811.5,348.6
P1,74,Ol.png,Global,0,170,962,8,4,959.5,532.8
P1,74,Ol.png,Global,0,176,1156,8,5,995.7,578.8
P1,74,Ol.png,Global,0,66,1498,8,6,-299.6,-621.9
P1,74,Ol.png,Global,0,28,2736,8,7,871.3,409.8
P1,74,Ol.png,Global,0,200,2800,8,8,991.3,581.7
P1,3,Ou.png,Global,0,110,10,10,1,928.6,547.2
P1,3,Ou.png,Global,0,728,144,10,2,979.1,536.7
P1,3,Ou.png,Global,0,164,898,10,3,939.4,434.4
P1,3,Ou.png,Global,0,182,1080,10,4,953.2,393.3
P1,3,Ou.png,Global,0,144,1300,10,5,977.5,621.7
P1,3,Ou.png,Global,0,196,1466,10,6,990.2,667.7
P1,3,Ou.png,Global,0,608,1700,10,7,935.4,423.7
P1,3,Ou.png,Global,0,308,2324,10,8,921.9,459.7
P1,3,Ou.png,Global,0,158,2652,10,9,905.2,513.6
P1,3,Ou.png,Global,0,138,2836,10,10,1017.5,514.8
P1,7,Ou.png,Global,0,784,10,4,1,1000.4,564.2
P1,7,Ou.png,Global,0,818,816,4,2,965.6,531.1
P1,7,Ou.png,Global,0,1240,1650,4,3,982.8,570.1
P1,7,Ou.png,Global,0,2,2998,4,4,991.2,527.8
P1,20,Ou.png,Global,0,24,10,9,1,939.5,564.5
P1,20,Ou.png,Global,0,978,62,9,2,1018.6,549.2
P1,20,Ou.png,Global,0,152,1068,9,3,980.4,455.8
P1,20,Ou.png,Global,0,354,1238,9,4,970.7,404.3
P1,20,Ou.png,Global,0,574,1622,9,5,935.5,490
P1,20,Ou.png,Global,0,142,2260,9,6,973.9,1134.2
P1,20,Ou.png,Global,0,150,2424,9,7,896.9,1154.6
P1,20,Ou.png,Global,0,152,2592,9,8,948.6,1152
P1,20,Ou.png,Global,0,186,2814,9,9,921.8,331.2
p10,11,Hs.png,Global,0,1502,10,1,1,958,574.5
p10,16,Hs.png,Global,0,144,10,2,1,903.3,587.3
p10,16,Hs.png,Global,0,1742,338,2,2,935.1,544.7
p10,22,Hs.png,Global,0,1462,10,2,1,935.1,545.6
p10,22,Hs.png,Global,0,188,1490,2,2,938.3,588.2
p10,4,Ht.png,Global,0,1864,10,1,1,943.9,577.7
p10,10,Ht.png,Global,0,1620,20,1,1,937.4,563.2
p10,32,Ht.png,Global,0,714,10,3,1,933.2,556
p10,32,Ht.png,Global,0,740,746,3,2,903.5,521.8
p10,32,Ht.png,Global,0,80,1702,3,3,924.4,481.8
p10,14,Ll.png,None,0,766,10,2,1,924.2,520.4
p10,14,Ll.png,None,0,774,792,2,2,886,541.7
p10,23,Ll.png,None,0,192,10,3,1,914.6,532.2
p10,23,Ll.png,None,0,678,218,3,2,942.5,552.8
p10,23,Ll.png,None,0,916,914,3,3,897.8,542
p10,40,Ll.png,None,0,170,102,3,1,939.5,459
p10,40,Ll.png,None,0,696,292,3,2,939.3,533.8
p10,40,Ll.png,None,0,1148,1008,3,3,881.7,511
p10,5,Lo.png,Local,0,1530,10,1,1,944.3,568.5
p10,6,Lo.png,Local,0,474,10,2,1,938.9,610.3
p10,6,Lo.png,Local,0,1480,502,2,2,937.4,566.9
p10,15,Lo.png,Local,0,946,10,2,1,923.2,580.7
p10,15,Lo.png,Local,0,866,976,2,2,899.2,557
p10,43,Lu.png,None,0,738,10,3,1,958.5,518.8
p10,43,Lu.png,None,0,680,770,3,2,888.5,493.9
p10,43,Lu.png,None,0,140,1666,3,3,909.5,449.9
p10,47,Lu.png,None,0,58,44,4,1,924.4,546.1
p10,47,Lu.png,None,0,698,266,4,2,922.2,550.4
p10,47,Lu.png,None,0,1112,986,4,3,867.5,503.1
p10,47,Lu.png,None,0,110,2334,4,4,970.1,442.6
p10,48,Lu.png,None,0,218,10,4,1,1016.5,534
p10,48,Lu.png,None,0,688,252,4,2,961.3,553.4
p10,48,Lu.png,None,0,520,964,4,3,883.9,484
p10,48,Lu.png,None,0,106,1708,4,4,872.3,428.4
p10,21,Ol.png,Global,0,1338,10,2,1,925.7,564.6
p10,21,Ol.png,Global,0,264,1368,2,2,953.9,582.4
p10,27,Ol.png,Global,0,1696,10,1,1,930.2,525.1
p10,49,Ol.png,Global,0,218,10,4,1,882.1,539.9
p10,49,Ol.png,Global,0,702,246,4,2,934.4,551.1
p10,49,Ol.png,Global,0,772,972,4,3,899.7,468.7
p10,49,Ol.png,Global,0,110,1980,4,4,984.3,580.7
p10,35,Ou.png,Global,0,22,10,4,1,899,473.7
p10,35,Ou.png,Global,0,682,52,4,2,904.1,537.2
p10,35,Ou.png,Global,0,980,754,4,3,909.2,490.6
p10,35,Ou.png,Global,0,58,1980,4,4,913.7,488.2
p10,36,Ou.png,Global,0,94,10,2,1,976.2,496.2
p10,36,Ou.png,Global,0,1236,124,2,2,926,511.5
p10,42,Ou.png,Global,0,84,10,5,1,922.6,558.3
p10,42,Ou.png,Global,0,692,358,5,2,925,503.8
p10,42,Ou.png,Global,0,76,1454,5,3,1041.1,473.4
p10,42,Ou.png,Global,0,420,1704,5,4,909,479.4
p10,42,Ou.png,Global,0,96,2350,5,5,923.5,455.1
p10,21,Sh.png,Local,0,78,2218,6,6,951.8,436.7
p10,23,Sh.png,Local,0,56,10,4,1,887.6,465.9
p10,23,Sh.png,Local,0,1244,92,4,2,969.9,469.8
p10,23,Sh.png,Local,0,334,1354,4,3,974.4,488.6
p10,23,Sh.png,Local,0,48,1914,4,4,962.4,453.2
p10,42,Sh.png,Local,0,1684,10,2,1,964.4,550.3
p10,42,Sh.png,Local,0,160,1720,2,2,968.9,538.4
p10,12,Sh.png,Local,0,1140,10,3,1,967,523.4
p10,12,Sh.png,Local,0,186,1168,3,2,1016.8,562.6
p10,33,Ss.png,None,0,204,10,4,1,927.2,500.9
p10,33,Ss.png,None,0,704,232,4,2,943,569.7
p10,33,Ss.png,None,0,578,958,4,3,921.7,511
p10,33,Ss.png,None,0,66,1768,4,4,887.1,455.5
p10,37,Ss.png,None,0,478,10,5,1,958.2,545.2
p10,37,Ss.png,None,0,418,514,5,2,902,452.5
p10,37,Ss.png,None,0,454,1112,5,3,933.4,503.9
p10,2,Ss.png,None,0,156,1828,10,6,957.9,582.6
p10,2,Ss.png,None,0,32,2094,10,7,2283.6,1784.8
p10,2,Ss.png,None,0,238,2178,10,8,2070.4,1680
p10,2,Ss.png,None,0,320,2504,10,9,995.8,517.6
p10,2,Ss.png,None,0,148,2852,10,10,939,529.7
p10,38,St.png,None,0,344,266,8,2,1013.9,514.8
p10,38,St.png,None,0,84,636,8,3,977,510.2
p10,38,St.png,None,0,140,764,8,4,1033.9,527.5
p10,38,St.png,None,0,224,934,8,5,956.6,532
p10,38,St.png,None,0,620,1190,8,6,1002.2,529
p10,38,St.png,None,0,812,1836,8,7,954.9,526.2
p10,38,St.png,None,0,332,2668,8,8,1002.1,521.6
