RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_INDEX,CURRENT_FIX_X,CURRENT_FIX_Y,block_num,Image,image_type,Sem,Condition,trial_num,Duration,x,y
P2,173,9,869,526.8,8,1362,fil_non,non,fil,370,224,309,286.8
P2,173,10,786.9,556.6,8,1362,fil_non,non,fil,370,384,226.9,316.6
P2,173,11,1020.7,448.9,8,1362,fil_non,non,fil,370,122,460.7,208.9
P2,83,1,1018.6,532.6,4,1363,raw_non,non,raw,176,46,458.6,292.6
P2,83,2,933,545.8,4,1363,raw_non,non,raw,176,706,373,305.8
P2,83,3,1307.9,530.5,4,1363,raw_non,non,raw,176,210,747.9,290.5
P2,83,4,1290.2,546.7,4,1363,raw_non,non,raw,176,956,730.2,306.7
P2,83,5,724.4,613.8,4,1363,raw_non,non,raw,176,192,164.4,373.8
P2,83,6,1291.9,558.9,4,1363,raw_non,non,raw,176,442,731.9,318.9
P2,177,1,942.4,508.1,8,1363,fil_non,non,fil,374,386,382.4,268.1
P2,177,2,920.9,537,8,1363,fil_non,non,fil,374,310,360.9,297
P2,177,3,1217,513.5,8,1363,fil_non,non,fil,374,368,657,273.5
P2,177,4,1241,506.6,8,1363,fil_non,non,fil,374,310,681,266.6
P2,177,5,1035.2,508.5,8,1363,fil_non,non,fil,374,128,475.2,268.5
P2,177,6,932.2,533.7,8,1363,fil_non,non,fil,374,190,372.2,293.7
P2,177,7,705,560.2,8,1363,fil_non,non,fil,374,194,145,320.2
P2,177,8,691.7,563.2,8,1363,fil_non,non,fil,374,712,131.7,323.2
P2,177,9,1002.6,524.2,8,1363,fil_non,non,fil,374,190,442.6,284.2
P2,88,1,1007.9,566.8,4,1369,raw_non,non,raw,180,457,447.9,326.8
P2,88,2,1009.9,356.3,4,1369,raw_non,non,raw,180,348,449.9,116.3
P2,88,3,737.8,552.4,4,1369,raw_non,non,raw,180,104,177.8,312.4
P2,88,4,703.1,401.4,4,1369,raw_non,non,raw,180,142,143.1,161.4
P2,88,5,653.8,394.4,4,1369,raw_non,non,raw,180,92,93.8,154.4
P2,88,6,955.5,280.2,4,1369,raw_non,non,raw,180,318,395.5,40.2
P2,88,7,980.9,288.7,4,1369,raw_non,non,raw,180,108,420.9,48.7
P2,88,8,713.9,470.9,4,1369,raw_non,non,raw,180,274,153.9,230.9
P2,88,9,663.7,456.8,4,1369,raw_non,non,raw,180,190,103.7,216.8
P2,88,10,1071.1,410.8,4,1369,raw_non,non,raw,180,178,511.1,170.8
P2,88,11,1173.5,320.2,4,1369,raw_non,non,raw,180,337,613.5,80.2
P2,183,1,975.4,519.8,8,1369,fil_non,non,fil,378,450,415.4,279.8
P2,183,2,897.1,343.7,8,1369,fil_non,non,fil,378,126,337.1,103.7
P2,183,3,911.4,308.7,8,1369,fil_non,non,fil,378,248,351.4,68.7
P2,183,4,644.1,423.4,8,1369,fil_non,non,fil,378,388,84.1,183.4
P2,183,5,972.8,364.4,8,1369,fil_non,non,fil,378,162,412.8,124.4
P2,183,6,919.4,275.2,8,1369,fil_non,non,fil,378,148,359.4,35.2
P2,183,7,894.6,243.8,8,1369,fil_non,non,fil,378,144,334.6,3.8
P2,183,8,617.8,299.6,8,1369,fil_non,non,fil,378,104,57.8,59.6
P2,183,9,526.5,306.9,8,1369,fil_non,non,fil,378,116,-33.5,66.9
P2,183,10,956.4,288.5,8,1369,fil_non,non,fil,378,546,396.4,48.5
P2,183,11,1176,248.3,8,1369,fil_non,non,fil,378,104,616,8.3
P2,90,1,986.1,536.2,4,1371,raw_non,non,raw,184,252,426.1,296.2
P2,90,2,787.9,511.5,4,1371,raw_non,non,raw,184,270,227.9,271.5
P2,90,3,1258.4,526,4,1371,raw_non,non,raw,184,422,698.4,286
P2,90,4,1189,303.9,4,1371,raw_non,non,raw,184,272,629,63.9
P2,90,5,1027.6,298.9,4,1371,raw_non,non,raw,184,284,467.6,58.9
P2,90,6,1017.5,384.5,4,1371,raw_non,non,raw,184,162,457.5,144.5
P2,90,7,1171.4,511.7,4,1371,raw_non,non,raw,184,252,611.4,271.7
P2,90,8,1211.4,626.7,4,1371,raw_non,non,raw,184,24,651.4,386.7
P2,90,9,1130.9,461.4,4,1371,raw_non,non,raw,184,128,570.9,221.4
P2,90,10,2304.9,462,4,1371,raw_non,non,raw,184,138,1744.9,222
P2,90,11,936,450.9,4,1371,raw_non,non,raw,184,180,376,210.9
P2,186,1,993.6,497.9,8,1371,fil_non,non,fil,382,331,433.6,257.9
P2,186,2,1141.6,495.8,8,1371,fil_non,non,fil,382,356,581.6,255.8
P2,186,3,1204,500.1,8,1371,fil_non,non,fil,382,330,644,260.1
P2,186,4,1138.7,438.4,8,1371,fil_non,non,fil,382,356,578.7,198.4
P2,186,5,1037.2,295.5,8,1371,fil_non,non,fil,382,32,477.2,55.5
P2,186,6,1012.7,284.7,8,1371,fil_non,non,fil,382,424,452.7,44.7
P2,186,7,1115,236,8,1371,fil_non,non,fil,382,164,555,-4
P2,186,8,1041,317.8,8,1371,fil_non,non,fil,382,149,481,77.8
P2,92,1,979.1,492.9,4,1372,raw_non,non,raw,188,12,419.1,252.9
P2,92,2,931,335.6,4,1372,raw_non,non,raw,188,90,371,95.6
P2,92,3,1090.7,343.7,4,1372,raw_non,non,raw,188,924,530.7,103.7
P2,92,4,1136.3,478.2,4,1372,raw_non,non,raw,188,430,576.3,238.2
P2,92,5,1020.1,480.7,4,1372,raw_non,non,raw,188,122,460.1,240.7
P2,92,6,742.8,504.3,4,1372,raw_non,non,raw,188,154,182.8,264.3
P2,92,7,713.3,385.2,4,1372,raw_non,non,raw,188,104,153.3,145.2
P2,92,8,653.8,351.2,4,1372,raw_non,non,raw,188,120,93.8,111.2
P2,92,9,1128.7,317.1,4,1372,raw_non,non,raw,188,262,568.7,77.1
P2,92,10,660.2,356.2,4,1372,raw_non,non,raw,188,134,100.2,116.2
P2,92,11,1035.1,503.8,4,1372,raw_non,non,raw,188,80,475.1,263.8
P2,191,1,1010.1,562,8,1372,fil_non,non,fil,386,302,450.1,322
P2,191,2,1089,403.4,8,1372,fil_non,non,fil,386,362,529,163.4
P2,191,3,1090.1,855.6,8,1372,fil_non,non,fil,386,226,530.1,615.6
P2,191,4,928.4,1113.3,8,1372,fil_non,non,fil,386,280,368.4,873.3
P2,191,5,1068.4,349.5,8,1372,fil_non,non,fil,386,412,508.4,109.5
P2,191,6,1099.5,333.8,8,1372,fil_non,non,fil,386,354,539.5,93.8
P2,191,7,1106.8,320.3,8,1372,fil_non,non,fil,386,276,546.8,80.3
P2,97,1,1181.5,24.2,4,1381,raw_non,non,raw,192,162,621.5,-215.8
P2,97,2,1030.5,293.1,4,1381,raw_non,non,raw,192,290,470.5,53.1
P2,97,3,926.3,578.3,4,1381,raw_non,non,raw,192,170,366.3,338.3
P2,97,4,1117.4,623,4,1381,raw_non,non,raw,192,118,557.4,383
P2,97,5,704.9,606.4,4,1381,raw_non,non,raw,192,316,144.9,366.4
P2,97,6,1166.9,342,4,1381,raw_non,non,raw,192,722,606.9,102
P2,97,7,1143.9,293.5,4,1381,raw_non,non,raw,192,704,583.9,53.5
P2,97,8,1042.2,262.8,4,1381,raw_non,non,raw,192,214,482.2,22.8
P2,195,1,911.9,527.3,8,1381,fil_non,non,fil,390,17,351.9,287.3
P2,195,2,964.2,542.1,8,1381,fil_non,non,fil,390,256,404.2,302.1
P2,195,3,967.7,411.4,8,1381,fil_non,non,fil,390,90,407.7,171.4
P2,195,4,1007.7,367.9,8,1381,fil_non,non,fil,390,176,447.7,127.9
P2,195,5,769.8,587.9,8,1381,fil_non,non,fil,390,150,209.8,347.9
P2,195,6,1073.3,423.5,8,1381,fil_non,non,fil,390,314,513.3,183.5
P2,195,7,1207.4,622,8,1381,fil_non,non,fil,390,824,647.4,382
P2,195,8,1066.8,343.5,8,1381,fil_non,non,fil,390,248,506.8,103.5
P2,195,9,761.6,589.2,8,1381,fil_non,non,fil,390,186,201.6,349.2
P2,195,10,1119.3,697.5,8,1381,fil_non,non,fil,390,342,559.3,457.5
P2,195,11,1182.3,666.6,8,1381,fil_non,non,fil,390,35,622.3,426.6
P2,99,1,1006.5,491.9,4,1382,raw_non,non,raw,196,426,446.5,251.9
P2,99,2,952.8,537.5,4,1382,raw_non,non,raw,196,512,392.8,297.5
P2,99,3,1096.5,442.6,4,1382,raw_non,non,raw,196,278,536.5,202.6
P2,99,4,950.4,514.2,4,1382,raw_non,non,raw,196,340,390.4,274.2
P2,99,5,1093.9,448.5,4,1382,raw_non,non,raw,196,144,533.9,208.5
P2,99,6,1159.1,430.1,4,1382,raw_non,non,raw,196,268,599.1,190.1
P2,99,7,953,448.5,4,1382,raw_non,non,raw,196,308,393,208.5
P2,99,8,1192.3,420.4,4,1382,raw_non,non,raw,196,264,632.3,180.4
P2,99,9,1238.9,258,4,1382,raw_non,non,raw,196,168,678.9,18
P2,197,1,999.8,551.8,8,1382,fil_non,non,fil,394,226,439.8,311.8
P2,197,2,965.1,344.9,8,1382,fil_non,non,fil,394,310,405.1,104.9
P2,197,3,937.7,369,8,1382,fil_non,non,fil,394,414,377.7,129
P2,197,4,975.2,428.4,8,1382,fil_non,non,fil,394,208,415.2,188.4
P2,197,5,773.3,447.8,8,1382,fil_non,non,fil,394,326,213.3,207.8
P2,197,6,959.3,367.8,8,1382,fil_non,non,fil,394,810,399.3,127.8
P2,197,7,1002.6,386.2,8,1382,fil_non,non,fil,394,178,442.6,146.2
P2,197,8,862.7,403.1,8,1382,fil_non,non,fil,394,168,302.7,163.1
P2,197,9,737.5,416.2,8,1382,fil_non,non,fil,394,134,177.5,176.2
P2,105,1,872.7,497.5,4,1384,raw_non,non,raw,200,415,312.7,257.5
P2,105,2,919.1,711.2,4,1384,raw_non,non,raw,200,222,359.1,471.2
P2,105,3,1048.9,413,4,1384,raw_non,non,raw,200,174,488.9,173
P2,105,4,1072.4,330.5,4,1384,raw_non,non,raw,200,194,512.4,90.5
P2,105,5,1209.4,519.1,4,1384,raw_non,non,raw,200,196,649.4,279.1
P2,105,6,889.4,496.6,4,1384,raw_non,non,raw,200,116,329.4,256.6
P2,105,7,750,536.8,4,1384,raw_non,non,raw,200,462,190,296.8
P2,105,8,1084.6,358.5,4,1384,raw_non,non,raw,200,108,524.6,118.5
P2,105,9,1123.7,261.9,4,1384,raw_non,non,raw,200,162,563.7,21.9
P2,105,10,1222,238.3,4,1384,raw_non,non,raw,200,158,662,-1.7
P2,105,11,1224.3,583.5,4,1384,raw_non,non,raw,200,167,664.3,343.5
P2,199,1,956.2,515.7,8,1384,fil_non,non,fil,398,218,396.2,275.7
P2,199,2,975.9,669.2,8,1384,fil_non,non,fil,398,404,415.9,429.2
P2,199,3,1072.1,352.5,8,1384,fil_non,non,fil,398,232,512.1,112.5
P2,199,4,1200.9,512.3,8,1384,fil_non,non,fil,398,222,640.9,272.3
P2,199,5,702.1,559.4,8,1384,fil_non,non,fil,398,356,142.1,319.4
P2,199,6,1035.6,391.1,8,1384,fil_non,non,fil,398,150,475.6,151.1
P2,199,7,1042.9,332.5,8,1384,fil_non,non,fil,398,324,482.9,92.5
P2,199,8,841.5,309.8,8,1384,fil_non,non,fil,398,134,281.5,69.8
P2,199,9,688.6,291,8,1384,fil_non,non,fil,398,258,128.6,51
P2,199,10,1096.3,252.3,8,1384,fil_non,non,fil,398,126,536.3,12.3
P2,199,11,1242,264.6,8,1384,fil_non,non,fil,398,212,682,24.6
P5,12,1,934.3,571.4,3,1092,fil_non,non,fil,102,328,374.3,331.4
P5,12,2,977.5,745.2,3,1092,fil_non,non,fil,102,340,417.5,505.2
P5,12,3,918.3,548.6,3,1092,fil_non,non,fil,102,254,358.3,308.6
P5,12,4,738.4,476.5,3,1092,fil_non,non,fil,102,402,178.4,236.5
P5,12,5,980.9,530.2,3,1092,fil_non,non,fil,102,236,420.9,290.2
P5,12,6,1007,744.5,3,1092,fil_non,non,fil,102,936,447,504.5
P5,12,7,931.5,509.4,3,1092,fil_non,non,fil,102,220,371.5,269.4
P5,12,8,793.7,466.6,3,1092,fil_non,non,fil,102,25,233.7,226.6
P5,63,1,959.9,562.4,7,1092,raw_non,non,raw,304,285,399.9,322.4
P5,63,2,808.8,521.6,7,1092,raw_non,non,raw,304,180,248.8,281.6
P5,63,3,699.8,448.6,7,1092,raw_non,non,raw,304,204,139.8,208.6
P5,63,4,969.5,493.6,7,1092,raw_non,non,raw,304,318,409.5,253.6
P5,63,5,971.3,713.6,7,1092,raw_non,non,raw,304,326,411.3,473.6
P5,63,6,1018,765.2,7,1092,raw_non,non,raw,304,332,458,525.2
P5,63,7,923.1,788.5,7,1092,raw_non,non,raw,304,808,363.1,548.5
P5,63,8,1382.4,1305.9,7,1092,raw_non,non,raw,304,140,822.4,1065.9
P5,63,9,1163,1201.4,7,1092,raw_non,non,raw,304,145,603,961.4
P5,14,1,945.3,592.2,3,1093,fil_non,non,fil,106,207,385.3,352.2
P5,14,2,903.3,681.1,3,1093,fil_non,non,fil,106,242,343.3,441.1
P5,14,3,944.4,479.5,3,1093,fil_non,non,fil,106,576,384.4,239.5
P5,14,4,795,648.4,3,1093,fil_non,non,fil,106,394,235,408.4
P5,14,5,965,652.8,3,1093,fil_non,non,fil,106,214,405,412.8
P5,14,6,900.2,629.8,3,1093,fil_non,non,fil,106,254,340.2,389.8
P5,14,7,935.3,557.3,3,1093,fil_non,non,fil,106,238,375.3,317.3
P5,14,8,1091.4,558,3,1093,fil_non,non,fil,106,316,531.4,318
P5,14,9,948.9,543.2,3,1093,fil_non,non,fil,106,204,388.9,303.2
P5,65,1,981.3,543.7,7,1093,raw_non,non,raw,308,212,421.3,303.7
P5,65,2,979,651.4,7,1093,raw_non,non,raw,308,278,419,411.4
P5,65,3,1019,596.6,7,1093,raw_non,non,raw,308,260,459,356.6
P5,65,4,951.2,580.8,7,1093,raw_non,non,raw,308,98,391.2,340.8
P5,65,5,927.4,495.9,7,1093,raw_non,non,raw,308,212,367.4,255.9
P5,65,6,984.1,447.3,7,1093,raw_non,non,raw,308,152,424.1,207.3
P5,65,7,1063,482.2,7,1093,raw_non,non,raw,308,204,503,242.2
P5,65,8,1209.3,550.4,7,1093,raw_non,non,raw,308,156,649.3,310.4
P5,65,9,712,680.7,7,1093,raw_non,non,raw,308,236,152,440.7
P5,65,10,1003.9,677.1,7,1093,raw_non,non,raw,308,226,443.9,437.1
P5,65,11,905.6,690.1,7,1093,raw_non,non,raw,308,356,345.6,450.1
P5,65,12,716.4,524.8,7,1093,raw_non,non,raw,308,284,156.4,284.8
P5,16,1,929.4,584.3,3,1098,fil_non,non,fil,110,222,369.4,344.3
P5,16,2,866.9,618.5,3,1098,fil_non,non,fil,110,262,306.9,378.5
P5,16,3,806.9,585.4,3,1098,fil_non,non,fil,110,206,246.9,345.4
P5,16,4,1048.8,554.6,3,1098,fil_non,non,fil,110,248,488.8,314.6
P5,16,5,1181.8,569.7,3,1098,fil_non,non,fil,110,370,621.8,329.7
P5,16,6,1123.1,577.2,3,1098,fil_non,non,fil,110,334,563.1,337.2
P5,16,7,1017.4,577.7,3,1098,fil_non,non,fil,110,354,457.4,337.7
P5,16,8,1238.8,559.3,3,1098,fil_non,non,fil,110,272,678.8,319.3
P5,16,9,1133.5,584.4,3,1098,fil_non,non,fil,110,286,573.5,344.4
P5,16,10,1181.4,574.9,3,1098,fil_non,non,fil,110,224,621.4,334.9
P5,67,1,958.5,545.9,7,1098,raw_non,non,raw,312,194,398.5,305.9
P5,67,2,894,579.2,7,1098,raw_non,non,raw,312,212,334,339.2
P5,67,3,1091.7,512.7,7,1098,raw_non,non,raw,312,706,531.7,272.7
P5,67,4,1221.3,509.4,7,1098,raw_non,non,raw,312,298,661.3,269.4
P5,67,5,1185.8,536.8,7,1098,raw_non,non,raw,312,712,625.8,296.8
P5,67,6,953.6,474.4,7,1098,raw_non,non,raw,312,330,393.6,234.4
P5,67,7,831.3,546.1,7,1098,raw_non,non,raw,312,390,271.3,306.1
P5,18,1,940.4,543.6,3,1099,fil_non,non,fil,114,276,380.4,303.6
P5,18,2,989.6,623,3,1099,fil_non,non,fil,114,80,429.6,383
P5,18,3,852.1,782.2,3,1099,fil_non,non,fil,114,164,292.1,542.2
P5,18,4,800.5,806.4,3,1099,fil_non,non,fil,114,412,240.5,566.4
P5,18,5,1094.8,812.1,3,1099,fil_non,non,fil,114,272,534.8,572.1
P5,18,6,1039.8,811.8,3,1099,fil_non,non,fil,114,234,479.8,571.8
P5,18,7,1155.5,791,3,1099,fil_non,non,fil,114,142,595.5,551
P5,18,8,942.1,548.4,3,1099,fil_non,non,fil,114,210,382.1,308.4
P5,18,9,1013.9,544.4,3,1099,fil_non,non,fil,114,146,453.9,304.4
P5,18,10,719.7,445.4,3,1099,fil_non,non,fil,114,292,159.7,205.4
P5,18,11,660.1,411.7,3,1099,fil_non,non,fil,114,428,100.1,171.7
P5,18,12,895.1,503.9,3,1099,fil_non,non,fil,114,18,335.1,263.9
P5,69,1,975.7,493,7,1099,raw_non,non,raw,316,241,415.7,253
P5,69,2,933.1,587.8,7,1099,raw_non,non,raw,316,144,373.1,347.8
P5,69,3,932.5,746.8,7,1099,raw_non,non,raw,316,158,372.5,506.8
P5,69,4,1162.5,631.7,7,1099,raw_non,non,raw,316,22,602.5,391.7
P5,69,5,1162.4,628.9,7,1099,raw_non,non,raw,316,78,602.4,388.9
P5,69,6,1156.1,623.9,7,1099,raw_non,non,raw,316,56,596.1,383.9
P5,69,7,1209.3,797.6,7,1099,raw_non,non,raw,316,318,649.3,557.6
P5,69,8,1065.3,779.5,7,1099,raw_non,non,raw,316,484,505.3,539.5
P5,69,9,1076.8,756.4,7,1099,raw_non,non,raw,316,92,516.8,516.4
P5,69,10,827.5,687,7,1099,raw_non,non,raw,316,262,267.5,447
P5,69,11,809.2,489.2,7,1099,raw_non,non,raw,316,152,249.2,249.2
P5,69,12,686.7,368.1,7,1099,raw_non,non,raw,316,336,126.7,128.1
P5,69,13,973.1,449.2,7,1099,raw_non,non,raw,316,181,413.1,209.2
P5,20,1,959.5,573.5,3,1104,fil_non,non,fil,118,183,399.5,333.5
P5,20,2,867.1,652.3,3,1104,fil_non,non,fil,118,232,307.1,412.3
P5,20,3,806.1,678.5,3,1104,fil_non,non,fil,118,150,246.1,438.5
P5,20,4,1147.5,576.5,3,1104,fil_non,non,fil,118,502,587.5,336.5
P5,20,5,1208.3,612.4,3,1104,fil_non,non,fil,118,400,648.3,372.4
P5,20,6,1254.7,631.3,3,1104,fil_non,non,fil,118,216,694.7,391.3
P5,20,7,1104.3,620.1,3,1104,fil_non,non,fil,118,302,544.3,380.1
P5,20,8,978.3,631.1,3,1104,fil_non,non,fil,118,272,418.3,391.1
P5,20,9,893.1,654.3,3,1104,fil_non,non,fil,118,202,333.1,414.3
P5,20,10,757.7,695.5,3,1104,fil_non,non,fil,118,299,197.7,455.5
P5,71,1,982.7,499.5,7,1104,raw_non,non,raw,320,189,422.7,259.5
P5,71,2,929.2,631.6,7,1104,raw_non,non,raw,320,216,369.2,391.6
P5,71,3,752,605.7,7,1104,raw_non,non,raw,320,374,192,365.7
P5,71,4,1075.3,637.5,7,1104,raw_non,non,raw,320,280,515.3,397.5
P5,71,5,776.8,641.8,7,1104,raw_non,non,raw,320,148,216.8,401.8
P5,71,6,747.5,592.7,7,1104,raw_non,non,raw,320,348,187.5,352.7
P5,71,7,1047.4,517.6,7,1104,raw_non,non,raw,320,258,487.4,277.6
P5,71,8,1197.5,513.4,7,1104,raw_non,non,raw,320,220,637.5,273.4
P5,71,9,1286.5,566.7,7,1104,raw_non,non,raw,320,256,726.5,326.7
P5,71,10,1004.4,479.5,7,1104,raw_non,non,raw,320,228,444.4,239.5
P5,71,11,1049.2,487.6,7,1104,raw_non,non,raw,320,88,489.2,247.6
P5,71,12,625.7,508.5,7,1104,raw_non,non,raw,320,47,65.7,268.5
P5,22,1,950.6,585.2,3,1105,fil_non,non,fil,122,142,390.6,345.2
P5,22,2,687.2,595.8,3,1105,fil_non,non,fil,122,1284,127.2,355.8
P5,22,3,1131.6,567.6,3,1105,fil_non,non,fil,122,450,571.6,327.6
P5,22,4,1172.3,510,3,1105,fil_non,non,fil,122,350,612.3,270
P5,22,5,1011.2,645.4,3,1105,fil_non,non,fil,122,196,451.2,405.4
P5,22,6,744.2,584.4,3,1105,fil_non,non,fil,122,360,184.2,344.4
P5,73,1,981.6,479,7,1105,raw_non,non,raw,324,167,421.6,239
P5,73,2,678.4,526.9,7,1105,raw_non,non,raw,324,432,118.4,286.9
P5,73,3,717.6,519,7,1105,raw_non,non,raw,324,228,157.6,279
P5,73,4,664.7,503.5,7,1105,raw_non,non,raw,324,170,104.7,263.5
P5,73,5,1112.6,505.2,7,1105,raw_non,non,raw,324,164,552.6,265.2
P5,73,6,1194.4,465.8,7,1105,raw_non,non,raw,324,260,634.4,225.8
P5,73,7,1178.4,605.9,7,1105,raw_non,non,raw,324,262,618.4,365.9
P5,73,8,1187.5,738.3,7,1105,raw_non,non,raw,324,168,627.5,498.3
P5,73,9,1212.2,511.7,7,1105,raw_non,non,raw,324,208,652.2,271.7
P5,73,10,1141.6,429.3,7,1105,raw_non,non,raw,324,244,581.6,189.3
P5,73,11,642.7,513.3,7,1105,raw_non,non,raw,324,216,82.7,273.3
P5,73,12,707.9,524.4,7,1105,raw_non,non,raw,324,140,147.9,284.4
P5,24,1,936.2,580.9,3,1109,fil_non,non,fil,126,215,376.2,340.9
P5,24,2,981.9,498.2,3,1109,fil_non,non,fil,126,160,421.9,258.2
P5,24,3,884.3,510.2,3,1109,fil_non,non,fil,126,174,324.3,270.2
P5,24,4,1134.7,366.9,3,1109,fil_non,non,fil,126,302,574.7,126.9
P5,24,5,1219.1,370.1,3,1109,fil_non,non,fil,126,270,659.1,130.1
P5,24,6,1169.6,500,3,1109,fil_non,non,fil,126,148,609.6,260
P5,24,7,1207.9,582.9,3,1109,fil_non,non,fil,126,566,647.9,342.9
P5,24,8,861,576.3,3,1109,fil_non,non,fil,126,246,301,336.3
P5,24,9,702.2,644.9,3,1109,fil_non,non,fil,126,170,142.2,404.9
P5,24,10,534.2,650.1,3,1109,fil_non,non,fil,126,94,-25.8,410.1
P5,24,11,658.8,427.5,3,1109,fil_non,non,fil,126,226,98.8,187.5
P5,24,12,707.4,354.2,3,1109,fil_non,non,fil,126,106,147.4,114.2
P5,75,1,945.9,557.9,7,1109,raw_non,non,raw,328,198,385.9,317.9
P5,75,2,880.4,560.5,7,1109,raw_non,non,raw,328,182,320.4,320.5
P5,75,3,1094,372,7,1109,raw_non,non,raw,328,210,534,132
P5,75,4,1146.6,347.8,7,1109,raw_non,non,raw,328,236,586.6,107.8
P5,75,5,899.1,462,7,1109,raw_non,non,raw,328,292,339.1,222
P5,75,6,831,526.8,7,1109,raw_non,non,raw,328,312,271,286.8
P5,75,7,1015.1,574.8,7,1109,raw_non,non,raw,328,168,455.1,334.8
P5,75,8,1206.9,589.9,7,1109,raw_non,non,raw,328,624,646.9,349.9
P5,75,9,1150.4,573.6,7,1109,raw_non,non,raw,328,66,590.4,333.6
P5,75,10,868.2,563.8,7,1109,raw_non,non,raw,328,160,308.2,323.8
P5,75,11,937.4,360.5,7,1109,raw_non,non,raw,328,194,377.4,120.5
P5,75,12,1177.9,351.8,7,1109,raw_non,non,raw,328,23,617.9,111.8
P5,26,1,978.4,593.6,3,1116,fil_non,non,fil,130,188,418.4,353.6
P5,26,2,741.1,609.2,3,1116,fil_non,non,fil,130,176,181.1,369.2
P5,26,3,786.1,583.9,3,1116,fil_non,non,fil,130,202,226.1,343.9
P5,26,4,1104.8,438.3,3,1116,fil_non,non,fil,130,518,544.8,198.3
P5,26,5,670.6,335.2,3,1116,fil_non,non,fil,130,228,110.6,95.2
P5,26,6,750.7,340.7,3,1116,fil_non,non,fil,130,170,190.7,100.7
P5,26,7,688.6,565.8,3,1116,fil_non,non,fil,130,214,128.6,325.8
P5,26,8,745.9,557.1,3,1116,fil_non,non,fil,130,320,185.9,317.1
P5,26,9,694.1,599.2,3,1116,fil_non,non,fil,130,138,134.1,359.2
P5,26,10,1184.9,464.3,3,1116,fil_non,non,fil,130,166,624.9,224.3
P5,26,11,1096.9,448.3,3,1116,fil_non,non,fil,130,207,536.9,208.3
P5,77,1,958.8,559.9,7,1116,raw_non,non,raw,332,188,398.8,319.9
P5,77,2,749.7,592.2,7,1116,raw_non,non,raw,332,416,189.7,352.2
P5,77,3,1080.5,443,7,1116,raw_non,non,raw,332,434,520.5,203
P5,77,4,713.2,592.1,7,1116,raw_non,non,raw,332,248,153.2,352.1
P5,77,5,594.5,673.7,7,1116,raw_non,non,raw,332,230,34.5,433.7
P5,77,6,1033.1,694.4,7,1116,raw_non,non,raw,332,300,473.1,454.4
P5,77,7,1145.8,645.7,7,1116,raw_non,non,raw,332,92,585.8,405.7
P5,77,8,757,378.8,7,1116,raw_non,non,raw,332,148,197,138.8
P5,77,9,695.6,331.9,7,1116,raw_non,non,raw,332,242,135.6,91.9
P5,77,10,745.6,434.8,7,1116,raw_non,non,raw,332,280,185.6,194.8
P5,77,11,957.8,594.3,7,1116,raw_non,non,raw,332,40,397.8,354.3
P5,28,1,948.3,556,3,1118,fil_non,non,fil,134,198,388.3,316
P5,28,2,883.1,639.2,3,1118,fil_non,non,fil,134,250,323.1,399.2
P5,28,3,996.2,695.9,3,1118,fil_non,non,fil,134,456,436.2,455.9
P5,28,4,1182,679.7,3,1118,fil_non,non,fil,134,364,622,439.7
P5,28,5,1118.5,564.5,3,1118,fil_non,non,fil,134,256,558.5,324.5
P5,28,6,1082.8,491,3,1118,fil_non,non,fil,134,208,522.8,251
P5,28,7,919.8,559,3,1118,fil_non,non,fil,134,432,359.8,319
P5,28,8,817.9,611.2,3,1118,fil_non,non,fil,134,344,257.9,371.2
P5,28,9,741.6,651.4,3,1118,fil_non,non,fil,134,274,181.6,411.4
P5,79,1,987.9,579.5,7,1118,raw_non,non,raw,336,219,427.9,339.5
P5,79,2,910.2,633.2,7,1118,raw_non,non,raw,336,138,350.2,393.2
P5,79,3,941.1,760.4,7,1118,raw_non,non,raw,336,418,381.1,520.4
P5,79,4,1065.3,631.6,7,1118,raw_non,non,raw,336,178,505.3,391.6
P5,79,5,1216.6,645.9,7,1118,raw_non,non,raw,336,220,656.6,405.9
P5,79,6,1234.3,583.9,7,1118,raw_non,non,raw,336,322,674.3,343.9
P5,79,7,1165.3,547.8,7,1118,raw_non,non,raw,336,172,605.3,307.8
P5,79,8,991.1,636,7,1118,raw_non,non,raw,336,292,431.1,396
P5,79,9,772.2,601.2,7,1118,raw_non,non,raw,336,198,212.2,361.2
P5,79,10,895,564.6,7,1118,raw_non,non,raw,336,280,335,324.6
P5,79,11,702.9,387.8,7,1118,raw_non,non,raw,336,24,142.9,147.8
P5,79,12,787,420.3,7,1118,raw_non,non,raw,336,223,227,180.3
P5,30,1,970.3,564.5,3,1120,fil_non,non,fil,138,223,410.3,324.5
P5,30,2,904,645.8,3,1120,fil_non,non,fil,138,260,344,405.8
P5,30,3,801.4,672.5,3,1120,fil_non,non,fil,138,130,241.4,432.5
P5,30,4,622.7,507.2,3,1120,fil_non,non,fil,138,354,62.7,267.2
P5,30,5,1278.7,513.6,3,1120,fil_non,non,fil,138,426,718.7,273.6
P5,30,6,914,681.6,3,1120,fil_non,non,fil,138,302,354,441.6
P5,30,7,817.3,731.1,3,1120,fil_non,non,fil,138,644,257.3,491.1
P5,30,8,999.9,638.6,3,1120,fil_non,non,fil,138,242,439.9,398.6
P5,30,9,709.5,547.5,3,1120,fil_non,non,fil,138,135,149.5,307.5
P5,81,1,971.4,561.5,7,1120,raw_non,non,raw,340,191,411.4,321.5
