RAW_Type0non_1social,RAW_Fixation_Duration,RAW_ZscoreDURATION_AllPs=(F2-350)/291.4,RAW_DUR_ZscorebyP,RAW_Fixation_Start,RAW_P_Navon_Zscore,RAW_NAVON_Z_GROUPminus1_0_1,RAW_NavonTemporalZscore,FILTER_Type0non_1social,FILTER_Fixation_Duration,FILTER_ZscoreDURATION_AllPs=(F2-350)/291.4,FILTER_DUR_ZscorebyP,FILTER_Fixation_Start,FILTER_P_Navon_Zscore,FILTER_NAVON_Z_GROUPminus1_0_1,FILTER_NavonTemporalZscore
1,732,1.310912835,0.9178470255,194,-0.89,0,0.35,0,188,-0.5559368566,-0.5357142857,10,-0.5,0,-0.18
1,856,1.736444749,1.269121813,194,-0.89,0,0.35,0,206,-0.4941660947,-0.4553571429,10,-0.5,0,-0.18
0,162,-0.6451612903,-0.4577777778,194,,0,,0,192,-0.5422100206,-0.5178571429,10,-0.5,0,-0.18
0,158,-0.6588881263,-0.4755555556,194,,0,,0,200,-0.5147563487,-0.4821428571,10,-0.5,0,-0.18
0,672,1.105010295,1.238461538,196,1.04,1,-1.07,0,186,-0.5628002745,-0.5446428571,10,-0.5,0,-0.18
0,744,1.352093342,1.515384615,196,1.04,1,-1.07,0,150,-0.6863417982,-0.7053571429,10,-0.5,0,-0.18
0,764,1.420727522,1.592307692,196,1.04,1,-1.07,0,184,-0.5696636925,-0.5535714286,10,-0.5,0,-0.18
0,718,1.262868909,1.415384615,196,1.04,1,-1.07,0,30,-1.098146877,-1.241071429,10,-0.5,0,-0.18
0,776,1.46190803,1.638461538,196,1.04,1,-1.07,0,694,1.180507893,1.723214286,10,-0.5,0,-0.18
0,676,1.118737131,1.642857143,196,-0.5,0,-0.18,0,232,-0.4049416609,-0.3392857143,10,-0.5,0,-0.18
0,692,1.173644475,1.714285714,196,-0.5,0,-0.18,0,220,-0.4461221688,-0.3928571429,10,-0.5,0,-0.18
0,700,1.201098147,1.75,196,-0.5,0,-0.18,0,216,-0.4598490048,-0.4107142857,10,-0.5,0,-0.18
1,738,1.331503089,1.919642857,196,-0.5,0,-0.18,0,172,-0.6108442004,-0.6071428571,10,-0.5,0,-0.18
0,1120,2.642415923,2.483443709,196,-0.18,0,-0.18,0,990,2.196293754,3.044642857,10,-0.5,0,-0.18
1,912,1.928620453,1.794701987,196,-0.18,0,-0.18,0,714,1.249142073,1.8125,10,-0.5,0,-0.18
0,792,1.516815374,1.087818697,196,-0.89,0,0.35,0,246,-0.3568977351,-0.2767857143,10,-0.5,0,-0.18
0,738,1.331503089,0.9348441926,196,-0.89,0,0.35,0,218,-0.4529855868,-0.4017857143,10,-0.5,0,-0.18
0,178,-0.5902539465,-0.6515580737,196,-0.89,0,0.35,0,156,-0.6657515443,-0.6785714286,10,-0.5,0,-0.18
1,162,-0.6451612903,-0.6968838527,196,-0.89,0,0.35,0,236,-0.391214825,-0.3214285714,10,-0.5,0,-0.18
1,228,-0.4186684969,-0.5099150142,196,-0.89,0,0.35,0,190,-0.5490734386,-0.5267857143,10,-0.5,0,-0.18
0,116,-0.8030199039,-0.6622222222,196,,0,,0,250,-0.3431708991,-0.2589285714,10,-0.5,0,-0.18
1,678,1.125600549,0.7613636364,196,0.45,0,,0,696,1.187371311,1.732142857,10,-0.5,0,-0.18
0,786,1.49622512,1.676923077,198,1.04,1,-1.07,0,216,-0.4598490048,-0.4107142857,10,-0.5,0,-0.18
0,774,1.455044612,1.630769231,198,1.04,1,-1.07,1,708,1.228551819,1.785714286,10,-0.5,0,-0.18
0,762,1.413864104,1.584615385,198,1.04,1,-1.07,1,74,-0.9471516815,-1.044642857,10,-0.5,0,-0.18
0,82,-0.9196980096,-1.030769231,198,1.04,1,-1.07,1,188,-0.5559368566,-0.5357142857,10,-0.5,0,-0.18
1,696,1.187371311,1.330769231,198,1.04,1,-1.07,1,174,-0.6039807824,-0.5982142857,10,-0.5,0,-0.18
1,1094,2.553191489,2.861538462,198,1.04,1,-1.07,1,708,1.228551819,1.785714286,10,-0.5,0,-0.18
0,670,1.098146877,1.616071429,198,-0.5,0,-0.18,1,684,1.146190803,1.678571429,10,-0.5,0,-0.18
1,246,-0.3568977351,-0.2767857143,198,-0.5,0,-0.18,1,264,-0.2951269732,-0.1964285714,10,-0.5,0,-0.18
1,688,1.159917639,1.696428571,198,-0.5,0,-0.18,1,174,-0.6039807824,-0.5982142857,10,-0.5,0,-0.18
1,752,1.379547014,0.9745042493,198,-0.89,0,0.35,1,218,-0.4529855868,-0.4017857143,10,-0.5,0,-0.18
0,748,1.365820178,1.530769231,200,1.04,1,-1.07,1,742,1.345229925,1.9375,10,-0.5,0,-0.18
0,690,1.166781057,1.307692308,200,1.04,1,-1.07,1,162,-0.6451612903,-0.6517857143,10,-0.5,0,-0.18
0,710,1.235415237,1.384615385,200,1.04,1,-1.07,1,82,-0.9196980096,-1.008928571,10,-0.5,0,-0.18
1,1084,2.518874399,2.823076923,200,1.04,1,-1.07,1,180,-0.5833905285,-0.5714285714,10,-0.5,0,-0.18
1,530,0.6177076184,0.9910714286,200,-0.5,0,-0.18,1,190,-0.5490734386,-0.5267857143,10,-0.5,0,-0.18
1,688,1.159917639,1.696428571,200,-0.5,0,-0.18,1,198,-0.5216197666,-0.4910714286,10,-0.5,0,-0.18
0,330,-0.06863417982,-0.1324503311,200,-0.18,0,-0.18,1,184,-0.5696636925,-0.5535714286,10,-0.5,0,-0.18
0,194,-0.5353466026,-0.6812080537,200,-0.29,0,-0.64,1,166,-0.6314344544,-0.6339285714,10,-0.5,0,-0.18
1,202,-0.5078929307,-0.6543624161,200,-0.29,0,-0.64,1,198,-0.5216197666,-0.4910714286,10,-0.5,0,-0.18
1,184,-0.5696636925,-0.7147651007,200,-0.29,0,-0.64,1,690,1.166781057,1.705357143,10,-0.5,0,-0.18
0,252,-0.3363074811,-0.05777777778,200,,0,,1,50,-1.029512697,-1.151785714,10,-0.5,0,-0.18
0,778,1.468771448,1.045454545,200,0.45,0,,1,24,-1.118737131,-1.267857143,10,-0.5,0,-0.18
0,728,1.297185999,1.453846154,202,1.04,1,-1.07,1,242,-0.370624571,-0.2946428571,10,-0.5,0,-0.18
0,560,0.7206588881,1.125,202,-0.5,0,-0.18,1,184,-0.5696636925,-0.5535714286,10,-0.5,0,-0.18
1,700,1.201098147,1.75,202,-0.5,0,-0.18,1,456,0.3637611531,0.6607142857,10,-0.5,0,-0.18
1,664,1.077556623,0.9735099338,202,-0.18,0,-0.18,1,200,-0.5147563487,-0.4821428571,10,-0.5,0,-0.18
0,980,2.161976664,1.620396601,202,-0.89,0,0.35,1,700,1.201098147,1.75,10,-0.5,0,-0.18
0,130,-0.754975978,-0.7875354108,202,-0.89,0,0.35,1,172,-0.6108442004,-0.6071428571,10,-0.5,0,-0.18
0,316,-0.1166781057,0.2266666667,202,,0,,1,684,1.146190803,1.678571429,10,-0.5,0,-0.18
0,760,1.407000686,2.058577406,202,-1.75,-1,1.01,1,132,-0.7481125601,-0.7857142857,10,-0.5,0,-0.18
0,752,1.379547014,1.546153846,204,1.04,1,-1.07,1,174,-0.6039807824,-0.5982142857,10,-0.5,0,-0.18
0,770,1.441317776,1.615384615,204,1.04,1,-1.07,1,96,-0.8716540837,-0.9464285714,10,-0.5,0,-0.18
0,710,1.235415237,1.384615385,204,1.04,1,-1.07,1,192,-0.5422100206,-0.5178571429,10,-0.5,0,-0.18
0,1118,2.635552505,2.953846154,204,1.04,1,-1.07,1,222,-0.4392587509,-0.3839285714,10,-0.5,0,-0.18
1,688,1.159917639,1.3,204,1.04,1,-1.07,1,102,-0.8510638298,-0.9196428571,10,-0.5,0,-0.18
1,744,1.352093342,1.515384615,204,1.04,1,-1.07,1,128,-0.761839396,-0.8035714286,10,-0.5,0,-0.18
1,592,0.8304735758,0.9307692308,204,1.04,1,-1.07,1,260,-0.3088538092,-0.2142857143,10,-0.5,0,-0.18
1,682,1.139327385,0.9563758389,204,-0.29,0,-0.64,1,746,1.35895676,1.955357143,10,-0.5,0,-0.18
1,218,-0.4529855868,-0.5382436261,204,-0.89,0,0.35,1,178,-0.5902539465,-0.5803571429,10,-0.5,0,-0.18
0,138,-0.7275223061,-0.5644444444,204,,0,,1,52,-1.022649279,-1.142857143,10,-0.5,0,-0.18
0,810,1.578586136,1.136363636,204,0.45,0,,1,320,-0.1029512697,0.05357142857,10,-0.5,0,-0.18
1,208,-0.4873026767,-0.5738636364,204,0.45,0,,1,104,-0.8442004118,-0.9107142857,10,-0.5,0,-0.18
1,380,0.1029512697,0.6173913043,206,-0.5,0,2.3,1,168,-0.6245710364,-0.625,10,-0.5,0,-0.18
0,790,1.509951956,1.692307692,206,1.04,1,-1.07,1,96,-0.8716540837,-0.9464285714,10,-0.5,0,-0.18
0,740,1.338366507,1.5,206,1.04,1,-1.07,1,182,-0.5765271105,-0.5625,10,-0.5,0,-0.18
1,538,0.6451612903,0.7230769231,206,1.04,1,-1.07,1,248,-0.3500343171,-0.2678571429,10,-0.5,0,-0.18
0,978,2.155113246,2.991071429,206,-0.5,0,-0.18,1,306,-0.1509951956,-0.008928571429,10,-0.5,0,-0.18
0,712,1.242278655,1.803571429,206,-0.5,0,-0.18,1,162,-0.6451612903,-0.6517857143,10,-0.5,0,-0.18
0,684,1.146190803,1.678571429,206,-0.5,0,-0.18,0,170,-0.6177076184,-0.6622516556,10,-0.18,0,-0.18
1,204,-0.5010295127,-0.4642857143,206,-0.5,0,-0.18,0,178,-0.5902539465,-0.6357615894,10,-0.18,0,-0.18
1,690,1.166781057,1.705357143,206,-0.5,0,-0.18,0,250,-0.3431708991,-0.3973509934,10,-0.18,0,-0.18
0,732,1.310912835,1.124161074,206,-0.29,0,-0.64,0,504,0.5284831846,0.4437086093,10,-0.18,0,-0.18
0,892,1.859986273,1.371104816,206,-0.89,0,0.35,0,804,1.557995882,1.437086093,10,-0.18,0,-0.18
0,904,1.901166781,1.40509915,206,-0.89,0,0.35,0,168,-0.6245710364,-0.6688741722,10,-0.18,0,-0.18
1,1048,2.395332876,1.813031161,206,-0.89,0,0.35,0,822,1.619766644,1.496688742,10,-0.18,0,-0.18
0,146,-0.7000686342,-0.510460251,206,-1.75,-1,1.01,0,194,-0.5353466026,-0.582781457,10,-0.18,0,-0.18
0,400,0.1715854496,-0.02840909091,206,0.45,0,,0,208,-0.4873026767,-0.5364238411,10,-0.18,0,-0.18
0,420,0.2402196294,0.02840909091,206,0.45,0,,0,214,-0.4667124228,-0.5165562914,10,-0.18,0,-0.18
1,532,0.6245710364,0.3465909091,206,0.45,0,,0,1780,4.907343857,4.668874172,10,-0.18,0,-0.18
1,404,0.1853122855,0.7217391304,208,-0.5,0,2.3,0,188,-0.5559368566,-0.6026490066,10,-0.18,0,-0.18
0,764,1.420727522,1.592307692,208,1.04,1,-1.07,0,222,-0.4392587509,-0.4900662252,10,-0.18,0,-0.18
0,730,1.304049417,1.461538462,208,1.04,1,-1.07,0,176,-0.5971173644,-0.642384106,10,-0.18,0,-0.18
1,664,1.077556623,1.207692308,208,1.04,1,-1.07,0,98,-0.8647906658,-0.9006622517,10,-0.18,0,-0.18
0,762,1.413864104,2.026785714,208,-0.5,0,-0.18,0,208,-0.4873026767,-0.5364238411,10,-0.18,0,-0.18
1,686,1.153054221,1.6875,208,-0.5,0,-0.18,0,612,0.8991077557,0.8013245033,10,-0.18,0,-0.18
0,780,1.475634866,1.357615894,208,-0.18,0,-0.18,0,16,-1.146190803,-1.17218543,10,-0.18,0,-0.18
1,830,1.647220316,1.523178808,208,-0.18,0,-0.18,0,114,-0.8098833219,-0.8476821192,10,-0.18,0,-0.18
0,150,-0.6863417982,-0.5531135531,208,0.98,0,-0.51,0,184,-0.5696636925,-0.6158940397,10,-0.18,0,-0.18
0,770,1.441317776,1.025495751,208,-0.89,0,0.35,0,196,-0.5284831846,-0.5761589404,10,-0.18,0,-0.18
0,400,0.1715854496,-0.02266288952,208,-0.89,0,0.35,0,126,-0.768702814,-0.8079470199,10,-0.18,0,-0.18
0,906,1.908030199,1.410764873,208,-0.89,0,0.35,0,164,-0.6382978723,-0.6821192053,10,-0.18,0,-0.18
1,730,1.304049417,0.9121813031,208,-0.89,0,0.35,0,1068,2.463967056,2.311258278,10,-0.18,0,-0.18
1,784,1.489361702,1.065155807,208,-0.89,0,0.35,0,222,-0.4392587509,-0.4900662252,10,-0.18,0,-0.18
0,780,1.475634866,1.653846154,210,1.04,1,-1.07,0,548,0.6794783802,0.5894039735,10,-0.18,0,-0.18
0,796,1.53054221,1.715384615,210,1.04,1,-1.07,0,214,-0.4667124228,-0.5165562914,10,-0.18,0,-0.18
1,696,1.187371311,1.330769231,210,1.04,1,-1.07,0,196,-0.5284831846,-0.5761589404,10,-0.18,0,-0.18
1,998,2.223747426,2.492307692,210,1.04,1,-1.07,0,190,-0.5490734386,-0.5960264901,10,-0.18,0,-0.18
1,672,1.105010295,1.238461538,210,1.04,1,-1.07,0,176,-0.5971173644,-0.642384106,10,-0.18,0,-0.18
0,1710,4.667124228,4.437086093,210,-0.18,0,-0.18,0,186,-0.5628002745,-0.6092715232,10,-0.18,0,-0.18
0,792,1.516815374,1.397350993,210,-0.18,0,-0.18,0,44,-1.050102951,-1.079470199,10,-0.18,0,-0.18
1,856,1.736444749,1.609271523,210,-0.18,0,-0.18,0,192,-0.5422100206,-0.5894039735,10,-0.18,0,-0.18
0,430,0.2745367193,0.06232294618,210,-0.89,0,0.35,0,256,-0.3225806452,-0.3774834437,10,-0.18,0,-0.18
0,124,-0.775566232,-0.6025104603,210,-1.75,-1,1.01,0,194,-0.5353466026,-0.582781457,10,-0.18,0,-0.18
0,126,-0.768702814,-0.5941422594,210,-1.75,-1,1.01,0,218,-0.4529855868,-0.5033112583,10,-0.18,0,-0.18
0,742,1.345229925,1.507692308,212,1.04,1,-1.07,0,170,-0.6177076184,-0.6622516556,10,-0.18,0,-0.18
1,192,-0.5422100206,-0.6076923077,212,1.04,1,-1.07,0,34,-1.084420041,-1.112582781,10,-0.18,0,-0.18
1,824,1.626630062,1.235849057,212,-0.13,0,-0.36,0,222,-0.4392587509,-0.4900662252,10,-0.18,0,-0.18
0,674,1.111873713,1.633928571,212,-0.5,0,-0.18,0,356,0.02059025395,-0.04635761589,10,-0.18,0,-0.18
0,694,1.180507893,1.723214286,212,-0.5,0,-0.18,0,220,-0.4461221688,-0.4966887417,10,-0.18,0,-0.18
1,998,2.223747426,3.080357143,212,-0.5,0,-0.18,1,738,1.331503089,1.218543046,10,-0.18,0,-0.18
1,666,1.084420041,1.598214286,212,-0.5,0,-0.18,1,296,-0.1853122855,-0.2450331126,10,-0.18,0,-0.18
1,292,-0.1990391215,-0.07142857143,212,-0.5,0,-0.18,1,188,-0.5559368566,-0.6026490066,10,-0.18,0,-0.18
1,672,1.105010295,1.625,212,-0.5,0,-0.18,1,1028,2.326698696,2.178807947,10,-0.18,0,-0.18
0,738,1.331503089,1.218543046,212,-0.18,0,-0.18,1,244,-0.3637611531,-0.417218543,10,-0.18,0,-0.18
0,706,1.221688401,1.112582781,212,-0.18,0,-0.18,1,18,-1.139327385,-1.165562914,10,-0.18,0,-0.18
1,756,1.39327385,1.278145695,212,-0.18,0,-0.18,1,196,-0.5284831846,-0.5761589404,10,-0.18,0,-0.18
0,822,1.619766644,1.426174497,212,-0.29,0,-0.64,1,64,-0.9814687714,-1.013245033,10,-0.18,0,-0.18
0,826,1.63349348,1.439597315,212,-0.29,0,-0.64,1,104,-0.8442004118,-0.880794702,10,-0.18,0,-0.18
0,814,1.592312972,1.150141643,212,-0.89,0,0.35,1,468,0.4049416609,0.3245033113,10,-0.18,0,-0.18
1,778,1.468771448,1.04815864,212,-0.89,0,0.35,1,184,-0.5696636925,-0.6158940397,10,-0.18,0,-0.18
0,712,1.242278655,1.800884956,212,1.78,1,-0.71,1,56,-1.008922443,-1.039735099,10,-0.18,0,-0.18
0,164,-0.6382978723,-0.4351464435,212,-1.75,-1,1.01,1,234,-0.398078243,-0.4503311258,10,-0.18,0,-0.18
0,694,1.180507893,0.8068181818,212,0.45,0,,1,206,-0.4941660947,-0.5430463576,10,-0.18,0,-0.18
0,768,1.434454358,1.017045455,212,0.45,0,,1,180,-0.5833905285,-0.6291390728,10,-0.18,0,-0.18
1,874,1.798215511,1.318181818,212,0.45,0,,1,160,-0.6520247083,-0.6953642384,10,-0.18,0,-0.18
1,838,1.674673988,1.215909091,212,0.45,0,,1,12,-1.159917639,-1.185430464,10,-0.18,0,-0.18
1,716,1.256005491,0.8693181818,212,0.45,0,,1,196,-0.5284831846,-0.5761589404,10,-0.18,0,-0.18
0,58,-1.002059025,-0.7826086957,214,-0.5,0,2.3,1,170,-0.6177076184,-0.6622516556,10,-0.18,0,-0.18
1,76,-0.9402882636,-1.053846154,214,1.04,1,-1.07,1,210,-0.4804392588,-0.5298013245,10,-0.18,0,-0.18
1,1062,2.443376802,2.738461538,214,1.04,1,-1.07,1,292,-0.1990391215,-0.2582781457,10,-0.18,0,-0.18
1,158,-0.6588881263,-0.7384615385,214,1.04,1,-1.07,1,284,-0.2264927934,-0.2847682119,10,-0.18,0,-0.18
0,876,1.805078929,1.399371069,214,-0.13,0,-0.36,1,172,-0.6108442004,-0.6556291391,10,-0.18,0,-0.18
0,806,1.5648593,1.179245283,214,-0.13,0,-0.36,1,230,-0.4118050789,-0.4635761589,10,-0.18,0,-0.18
0,726,1.290322581,0.927672956,214,-0.13,0,-0.36,1,184,-0.5696636925,-0.6158940397,10,-0.18,0,-0.18
0,758,1.400137268,2.008928571,214,-0.5,0,-0.18,1,152,-0.6794783802,-0.7218543046,10,-0.18,0,-0.18
0,668,1.091283459,1.607142857,214,-0.5,0,-0.18,1,160,-0.6520247083,-0.6953642384,10,-0.18,0,-0.18
1,742,1.345229925,1.9375,214,-0.5,0,-0.18,1,386,0.1235415237,0.05298013245,10,-0.18,0,-0.18
1,744,1.352093342,1.238410596,214,-0.18,0,-0.18,1,178,-0.5902539465,-0.6357615894,10,-0.18,0,-0.18
1,690,1.166781057,0.9832214765,214,-0.29,0,-0.64,1,232,-0.4049416609,-0.4569536424,10,-0.18,0,-0.18
0,128,-0.761839396,-0.6088888889,214,,0,,1,206,-0.4941660947,-0.5430463576,10,-0.18,0,-0.18
0,442,0.3157172272,0.09090909091,214,0.45,0,,1,208,-0.4873026767,-0.5364238411,10,-0.18,0,-0.18
0,692,1.173644475,0.8011363636,214,0.45,0,,1,186,-0.5628002745,-0.6092715232,10,-0.18,0,-0.18
1,958,2.086479067,1.556818182,214,0.45,0,,1,216,-0.4598490048,-0.5099337748,10,-0.18,0,-0.18
0,602,0.8647906658,0.9692307692,216,1.04,1,-1.07,1,278,-0.2470830474,-0.3046357616,10,-0.18,0,-0.18
0,706,1.221688401,1.776785714,216,-0.5,0,-0.18,1,506,0.5353466026,0.4503311258,10,-0.18,0,-0.18
0,690,1.166781057,1.705357143,216,-0.5,0,-0.18,1,374,0.08236101579,0.01324503311,10,-0.18,0,-0.18
0,720,1.269732327,1.839285714,216,-0.5,0,-0.18,1,152,-0.6794783802,-0.7218543046,10,-0.18,0,-0.18
0,822,1.619766644,1.496688742,216,-0.18,0,-0.18,1,242,-0.370624571,-0.4238410596,10,-0.18,0,-0.18
0,792,1.516815374,1.325503356,216,-0.29,0,-0.64,1,200,-0.5147563487,-0.5629139073,10,-0.18,0,-0.18
1,198,-0.5216197666,-0.6677852349,216,-0.29,0,-0.64,0,426,0.2608098833,0.4578754579,10,0.98,0,-0.51
0,842,1.688400824,1.229461756,216,-0.89,0,0.35,0,504,0.5284831846,0.7435897436,10,0.98,0,-0.51
0,426,0.2608098833,0.05099150142,216,-0.89,0,0.35,0,770,1.441317776,1.717948718,10,0.98,0,-0.51
1,1148,2.738503775,2.09631728,216,-0.89,0,0.35,0,64,-0.9814687714,-0.8681318681,10,0.98,0,-0.51
0,826,1.63349348,2.305309735,216,1.78,1,-0.71,0,312,-0.1304049417,0.04029304029,10,0.98,0,-0.51
0,100,-0.8579272478,-0.7029288703,216,-1.75,-1,1.01,0,280,-0.2402196294,-0.07692307692,10,0.98,0,-0.51
0,712,1.242278655,0.8579545455,216,0.45,0,,0,320,-0.1029512697,0.0695970696,10,0.98,0,-0.51
0,706,1.221688401,1.369230769,218,1.04,1,-1.07,0,288,-0.2127659574,-0.04761904762,10,0.98,0,-0.51
0,1770,4.873026767,5.461538462,218,1.04,1,-1.07,0,238,-0.384351407,-0.2307692308,10,0.98,0,-0.51
1,616,0.9128345916,0.5817610063,218,-0.13,0,-0.36,0,254,-0.3294440631,-0.1721611722,10,0.98,0,-0.51
0,760,1.407000686,2.017857143,218,-0.5,0,-0.18,0,354,0.01372683596,0.1941391941,10,0.98,0,-0.51
0,214,-0.4667124228,-0.4196428571,218,-0.5,0,-0.18,0,288,-0.2127659574,-0.04761904762,10,0.98,0,-0.51
0,808,1.571722718,2.232142857,218,-0.5,0,-0.18,0,298,-0.1784488675,-0.01098901099,10,0.98,0,-0.51
0,124,-0.775566232,-0.8214285714,218,-0.5,0,-0.18,0,330,-0.06863417982,0.1062271062,10,0.98,0,-0.51
1,742,1.345229925,1.9375,218,-0.5,0,-0.18,0,278,-0.2470830474,-0.08424908425,10,0.98,0,-0.51
1,788,1.503088538,1.38410596,218,-0.18,0,-0.18,0,314,-0.1235415237,0.04761904762,10,0.98,0,-0.51
0,964,2.107069321,1.902684564,218,-0.29,0,-0.64,0,64,-0.9814687714,-0.8681318681,10,0.98,0,-0.51
0,762,1.413864104,1.224832215,218,-0.29,0,-0.64,0,102,-0.8510638298,-0.7289377289,10,0.98,0,-0.51
0,932,1.997254633,1.795302013,218,-0.29,0,-0.64,0,490,0.4804392588,0.6923076923,10,0.98,0,-0.51
1,744,1.352093342,1.16442953,218,-0.29,0,-0.64,0,322,-0.09608785175,0.07692307692,10,0.98,0,-0.51
1,748,1.365820178,1.177852349,218,-0.29,0,-0.64,0,788,1.503088538,1.783882784,10,0.98,0,-0.51
0,218,-0.4529855868,-0.5382436261,218,-0.89,0,0.35,0,32,-1.091283459,-0.9853479853,10,0.98,0,-0.51
1,720,1.269732327,0.8838526912,218,-0.89,0,0.35,0,786,1.49622512,1.776556777,10,0.98,0,-0.51
0,844,1.695264242,2.410041841,218,-1.75,-1,1.01,0,790,1.509951956,1.791208791,10,0.98,0,-0.51
0,706,1.221688401,0.8409090909,218,0.45,0,,0,742,1.345229925,1.615384615,10,0.98,0,-0.51
0,828,1.640356898,1.248427673,220,-0.13,0,-0.36,0,1676,4.550446122,5.036630037,10,0.98,0,-0.51
0,152,-0.6794783802,-0.8773584906,220,-0.13,0,-0.36,0,380,0.1029512697,0.2893772894,10,0.98,0,-0.51
0,692,1.173644475,1.714285714,220,-0.5,0,-0.18,0,120,-0.7892930679,-0.663003663,10,0.98,0,-0.51
1,674,1.111873713,1.633928571,220,-0.5,0,-0.18,0,808,1.571722718,1.857142857,10,0.98,0,-0.51
1,662,1.070693205,1.580357143,220,-0.5,0,-0.18,0,732,1.310912835,1.578754579,10,0.98,0,-0.51
1,684,1.146190803,1.678571429,220,-0.5,0,-0.18,0,334,-0.05490734386,0.1208791209,10,0.98,0,-0.51
0,702,1.207961565,1.099337748,220,-0.18,0,-0.18,0,214,-0.4667124228,-0.3186813187,10,0.98,0,-0.51
0,328,-0.0754975978,-0.1390728477,220,-0.18,0,-0.18,0,762,1.413864104,1.688644689,10,0.98,0,-0.51
1,708,1.228551819,1.119205298,220,-0.18,0,-0.18,0,738,1.331503089,1.600732601,10,0.98,0,-0.51
0,1120,2.642415923,3,220,0.98,0,-0.51,0,704,1.214824983,1.476190476,10,0.98,0,-0.51
0,560,0.7206588881,0.5469798658,220,-0.29,0,-0.64,0,346,-0.01372683596,0.1648351648,10,0.98,0,-0.51
0,788,1.503088538,1.076487252,220,-0.89,0,0.35,0,730,1.304049417,1.571428571,10,0.98,0,-0.51
1,892,1.859986273,1.371104816,220,-0.89,0,0.35,0,1042,2.374742622,2.714285714,10,0.98,0,-0.51
1,292,-0.1990391215,0.2347826087,222,-0.5,0,2.3,0,1242,3.06108442,3.446886447,10,0.98,0,-0.51
1,710,1.235415237,1.384615385,222,1.04,1,-1.07,0,1148,2.738503775,3.102564103,10,0.98,0,-0.51
1,684,1.146190803,1.284615385,222,1.04,1,-1.07,0,800,1.544269046,1.827838828,10,0.98,0,-0.51
1,410,0.2059025395,0.2307692308,222,1.04,1,-1.07,0,762,1.413864104,1.688644689,10,0.98,0,-0.51
1,710,1.235415237,0.8773584906,222,-0.13,0,-0.36,0,788,1.503088538,1.783882784,10,0.98,0,-0.51
0,668,1.091283459,1.607142857,222,-0.5,0,-0.18,0,764,1.420727522,1.695970696,10,0.98,0,-0.51
0,716,1.256005491,1.821428571,222,-0.5,0,-0.18,0,104,-0.8442004118,-0.7216117216,10,0.98,0,-0.51
1,694,1.180507893,1.723214286,222,-0.5,0,-0.18,0,172,-0.6108442004,-0.4725274725,10,0.98,0,-0.51
1,722,1.276595745,1.165562914,222,-0.18,0,-0.18,0,756,1.39327385,1.666666667,10,0.98,0,-0.51
0,808,1.571722718,1.379194631,222,-0.29,0,-0.64,0,904,1.901166781,2.208791209,10,0.98,0,-0.51
1,186,-0.5628002745,-0.6288951841,222,-0.89,0,0.35,0,170,-0.6177076184,-0.4798534799,10,0.98,0,-0.51
0,712,1.242278655,1.800884956,222,1.78,1,-0.71,0,792,1.516815374,1.798534799,10,0.98,0,-0.51
0,108,-0.8304735758,-0.6694560669,222,-1.75,-1,1.01,0,846,1.70212766,1.996336996,10,0.98,0,-0.51
0,86,-0.9059711736,-0.7615062762,222,-1.75,-1,1.01,1,212,-0.4735758408,-0.326007326,10,0.98,0,-0.51
0,746,1.35895676,0.9545454545,222,0.45,0,,1,192,-0.5422100206,-0.3992673993,10,0.98,0,-0.51
1,1832,5.085792725,4.039772727,222,0.45,0,,1,218,-0.4529855868,-0.304029304,10,0.98,0,-0.51
1,858,1.743308167,1.272727273,222,0.45,0,,1,28,-1.105010295,-1,10,0.98,0,-0.51
0,488,0.4735758408,1.086956522,224,-0.5,0,2.3,1,562,0.7275223061,0.956043956,10,0.98,0,-0.51
0,32,-1.091283459,-0.8956521739,224,-0.5,0,2.3,1,180,-0.5833905285,-0.4432234432,10,0.98,0,-0.51
0,770,1.441317776,1.615384615,224,1.04,1,-1.07,1,210,-0.4804392588,-0.3333333333,10,0.98,0,-0.51
1,732,1.310912835,1.469230769,224,1.04,1,-1.07,1,324,-0.08922443377,0.08424908425,10,0.98,0,-0.51
1,560,0.7206588881,0.8076923077,224,1.04,1,-1.07,1,68,-0.9677419355,-0.8534798535,10,0.98,0,-0.51
1,780,1.475634866,1.097484277,224,-0.13,0,-0.36,1,106,-0.8373369938,-0.7142857143,10,0.98,0,-0.51
1,748,1.365820178,0.9968553459,224,-0.13,0,-0.36,1,22,-1.125600549,-1.021978022,10,0.98,0,-0.51
1,254,-0.3294440631,-0.5566037736,224,-0.13,0,-0.36,1,446,0.3294440631,0.5311355311,10,0.98,0,-0.51
1,286,-0.2196293754,-0.09821428571,224,-0.5,0,-0.18,1,700,1.201098147,1.461538462,10,0.98,0,-0.51
0,664,1.077556623,0.9735099338,224,-0.18,0,-0.18,1,216,-0.4598490048,-0.3113553114,10,0.98,0,-0.51
0,768,1.434454358,1.317880795,224,-0.18,0,-0.18,1,748,1.365820178,1.637362637,10,0.98,0,-0.51
0,740,1.338366507,1.225165563,224,-0.18,0,-0.18,1,1130,2.676733013,3.036630037,10,0.98,0,-0.51
1,1540,4.083733699,3.874172185,224,-0.18,0,-0.18,1,766,1.42759094,1.703296703,10,0.98,0,-0.51
1,704,1.214824983,1.105960265,224,-0.18,0,-0.18,1,10,-1.166781057,-1.065934066,10,0.98,0,-0.51
