RECORDING_SESSION_LABEL,TRIAL_INDEX,image,image_type,image_num,CURRENT_FIX_START,TRIAL_FIXATION_TOTAL,CURRENT_FIX_INDEX,CURRENT_FIX_X,CURRENT_FIX_Y
p13,344,raw,sem,1042,992,9,3,987.3,494.7
p13,344,raw,sem,1042,1206,9,4,1018.9,456
p13,344,raw,sem,1042,1590,9,5,906.6,431.9
p13,344,raw,sem,1042,1790,9,6,788.6,533.6
p13,344,raw,sem,1042,2000,9,7,890.8,745.1
p13,344,raw,sem,1042,2472,9,8,836.9,780.6
p13,344,raw,sem,1042,2728,9,9,629.6,645.8
p14,348,raw,sem,1042,10,6,1,991.4,488.8
p14,348,raw,sem,1042,202,6,2,947.3,532.5
p14,348,raw,sem,1042,956,6,3,975.9,409.3
p14,348,raw,sem,1042,1690,6,4,704.1,541.6
p14,348,raw,sem,1042,2054,6,5,965.7,388.5
p14,348,raw,sem,1042,2460,6,6,812.4,727.3
p15,328,raw,sem,1042,10,9,1,1053.4,910.4
p15,328,raw,sem,1042,114,9,2,1202.9,767.2
p15,328,raw,sem,1042,278,9,3,1017.3,583.7
p15,328,raw,sem,1042,1186,9,4,898.2,628.4
p15,328,raw,sem,1042,1382,9,5,1009.5,574.8
p15,328,raw,sem,1042,1588,9,6,207.8,854.7
p15,328,raw,sem,1042,1788,9,7,929.6,622.1
p15,328,raw,sem,1042,2036,9,8,977.8,565.8
p15,328,raw,sem,1042,2798,9,9,1060,429.3
p16,336,raw,sem,1042,344,6,1,949.4,546.2
p16,336,raw,sem,1042,1158,6,2,969.6,521.3
p16,336,raw,sem,1042,1636,6,3,961.3,601.2
p16,336,raw,sem,1042,2118,6,4,843.9,656.5
p16,336,raw,sem,1042,2466,6,5,894.4,679.5
p16,336,raw,sem,1042,2640,6,6,1059.9,435.2
P7,345,raw,sem,1042,10,8,1,964.7,585.4
P7,345,raw,sem,1042,774,8,2,1028.9,392.8
P7,345,raw,sem,1042,1340,8,3,915.9,746.3
P7,345,raw,sem,1042,1978,8,4,863.2,781.8
P7,345,raw,sem,1042,2180,8,5,691,670.4
P7,345,raw,sem,1042,2466,8,6,739.2,497.7
P7,345,raw,sem,1042,2654,8,7,687.8,457.7
P7,345,raw,sem,1042,2910,8,8,842.9,628.8
p9,386,raw,sem,1042,10,4,1,1036.1,469.3
p9,386,raw,sem,1042,270,4,2,949.1,504.7
p9,386,raw,sem,1042,872,4,3,985.8,508.6
p9,386,raw,sem,1042,1196,4,4,1045.6,373
p10,322,raw,sem,1041,10,6,1,930.6,574.6
p10,322,raw,sem,1041,210,6,2,965.1,601.8
p10,322,raw,sem,1041,1394,6,3,706.3,490.9
p10,322,raw,sem,1041,1598,6,4,1197.4,493.3
p10,322,raw,sem,1041,2604,6,5,676,413.7
p10,322,raw,sem,1041,2822,6,6,627,385.4
p11,333,raw,sem,1041,10,7,1,1093.7,629.6
p11,333,raw,sem,1041,202,7,2,935.2,576.7
p11,333,raw,sem,1041,506,7,3,930.4,553.4
p11,333,raw,sem,1041,1304,7,4,1149.3,504.7
p11,333,raw,sem,1041,2156,7,5,661,459.7
p11,333,raw,sem,1041,2634,7,6,1076.6,485.6
p11,333,raw,sem,1041,2916,7,7,1121,496.1
p12,316,raw,sem,1041,10,8,1,882.2,447.9
p12,316,raw,sem,1041,210,8,2,947.8,481.6
p12,316,raw,sem,1041,924,8,3,688.3,388.4
p12,316,raw,sem,1041,998,8,4,633,377.6
p12,316,raw,sem,1041,1178,8,5,1174.5,422.5
p12,316,raw,sem,1041,1882,8,6,1152.7,382
p12,316,raw,sem,1041,2104,8,7,695.9,374.6
p12,316,raw,sem,1041,2614,8,8,1164.1,414.9
p13,340,raw,sem,1041,10,7,1,810.4,531.9
p13,340,raw,sem,1041,242,7,2,961.9,579.4
p13,340,raw,sem,1041,1046,7,3,1187.2,582.6
p13,340,raw,sem,1041,1220,7,4,682.1,491.8
p13,340,raw,sem,1041,1392,7,5,1167.3,533.7
p13,340,raw,sem,1041,1844,7,6,643,484.1
p13,340,raw,sem,1041,2104,7,7,696.4,505.3
p14,344,raw,sem,1041,10,8,1,196.3,248.7
